suite,scale_factor,mode,mode_name,repetition,query_id,stage,elapsed_ms,status
prodds,100,d,DirectEmit,2,query_62,prepare,3.393,ok
prodds,100,d,DirectEmit,2,query_63,explain,1.957,ok
prodds,100,d,DirectEmit,2,query_63,prepare,4.037,ok
prodds,100,d,DirectEmit,2,query_64,explain,0.904,ok
prodds,100,d,DirectEmit,2,query_64,prepare,1.923,ok
prodds,100,d,DirectEmit,2,query_65,explain,0.887,ok
prodds,100,d,DirectEmit,2,query_65,prepare,1.935,ok
prodds,100,d,DirectEmit,2,query_66,explain,4.728,ok
prodds,100,d,DirectEmit,2,query_66,prepare,7.494,ok
prodds,100,d,DirectEmit,2,query_67,explain,0.936,ok
prodds,100,d,DirectEmit,2,query_67,prepare,1.689,ok
prodds,100,d,DirectEmit,2,query_68,explain,2.956,ok
prodds,100,d,DirectEmit,2,query_68,prepare,4.737,ok
prodds,100,d,DirectEmit,2,query_69,explain,4.015,ok
prodds,100,d,DirectEmit,2,query_69,prepare,8.623,ok
prodds,100,d,DirectEmit,2,query_7,explain,1.126,ok
prodds,100,d,DirectEmit,2,query_7,prepare,1.969,ok
prodds,100,d,DirectEmit,2,query_70,explain,1.716,ok
prodds,100,d,DirectEmit,2,query_70,prepare,4.892,ok
prodds,100,d,DirectEmit,2,query_71,explain,1.283,ok
prodds,100,d,DirectEmit,2,query_71,prepare,3.212,ok
prodds,100,d,DirectEmit,2,query_73,explain,1.580,ok
prodds,100,d,DirectEmit,2,query_73,prepare,2.935,ok
prodds,100,d,DirectEmit,2,query_74,explain,2.165,ok
prodds,100,d,DirectEmit,2,query_74,prepare,3.043,ok
prodds,100,d,DirectEmit,2,query_75,explain,1.678,ok
prodds,100,d,DirectEmit,2,query_75,prepare,3.273,ok
prodds,100,d,DirectEmit,2,query_76,explain,1.150,ok
prodds,100,d,DirectEmit,2,query_76,prepare,3.782,ok
prodds,100,d,DirectEmit,2,query_77,explain,1.234,ok
prodds,100,d,DirectEmit,2,query_77,prepare,2.511,ok
prodds,100,d,DirectEmit,2,query_79,explain,1.349,ok
prodds,100,d,DirectEmit,2,query_79,prepare,2.906,ok
prodds,100,d,DirectEmit,2,query_8,explain,1.379,ok
prodds,100,d,DirectEmit,2,query_8,prepare,3.194,ok
prodds,100,d,DirectEmit,2,query_80,explain,0.908,ok
prodds,100,d,DirectEmit,2,query_80,prepare,1.755,ok
prodds,100,d,DirectEmit,2,query_81,explain,1.879,ok
prodds,100,d,DirectEmit,2,query_81,prepare,3.737,ok
prodds,100,d,DirectEmit,2,query_82,explain,0.666,ok
prodds,100,d,DirectEmit,2,query_82,prepare,1.421,ok
prodds,100,d,DirectEmit,2,query_83,explain,2.236,ok
prodds,100,d,DirectEmit,2,query_83,prepare,4.542,ok
prodds,100,d,DirectEmit,2,query_84,explain,1.838,ok
prodds,100,d,DirectEmit,2,query_84,prepare,3.635,ok
prodds,100,d,DirectEmit,2,query_85,explain,1.361,ok
prodds,100,d,DirectEmit,2,query_85,prepare,3.078,ok
prodds,100,d,DirectEmit,2,query_86,explain,1.098,ok
prodds,100,d,DirectEmit,2,query_86,prepare,2.355,ok
prodds,100,d,DirectEmit,2,query_87,explain,3.368,ok
prodds,100,d,DirectEmit,2,query_87,prepare,5.345,ok
prodds,100,d,DirectEmit,2,query_88,explain,1.373,ok
prodds,100,d,DirectEmit,2,query_88,prepare,3.528,ok
prodds,100,d,DirectEmit,2,query_89,explain,1.270,ok
prodds,100,d,DirectEmit,2,query_89,prepare,2.874,ok
prodds,100,d,DirectEmit,2,query_9,explain,1.987,ok
prodds,100,d,DirectEmit,2,query_9,prepare,4.351,ok
prodds,100,d,DirectEmit,2,query_91,explain,2.384,ok
prodds,100,d,DirectEmit,2,query_91,prepare,3.531,ok
prodds,100,d,DirectEmit,2,query_92,explain,2.074,ok
prodds,100,d,DirectEmit,2,query_92,prepare,4.317,ok
prodds,100,d,DirectEmit,2,query_93,explain,2.795,ok
prodds,100,d,DirectEmit,2,query_93,prepare,7.070,ok
prodds,100,d,DirectEmit,2,query_94,explain,1.368,ok
prodds,100,d,DirectEmit,2,query_94,prepare,2.506,ok
prodds,100,d,DirectEmit,2,query_95,explain,2.294,ok
prodds,100,d,DirectEmit,2,query_95,prepare,4.971,ok
prodds,100,d,DirectEmit,2,query_97,explain,1.954,ok
prodds,100,d,DirectEmit,2,query_97,prepare,3.419,ok
prodds,100,d,DirectEmit,2,query_98,explain,2.029,ok
prodds,100,d,DirectEmit,2,query_98,prepare,5.649,ok
prodds,100,d,DirectEmit,2,query_99,explain,1.244,ok
prodds,100,d,DirectEmit,2,query_99,prepare,3.196,ok
prodds,100,d,DirectEmit,2,query_join_J100,explain,17.753,ok
prodds,100,d,DirectEmit,2,query_join_J100,prepare,32.990,ok
prodds,100,d,DirectEmit,2,query_join_J200,explain,36.414,ok
prodds,100,d,DirectEmit,2,query_join_J200,prepare,66.339,ok
prodds,100,d,DirectEmit,2,query_join_J50,explain,12.275,ok
prodds,100,d,DirectEmit,2,query_join_J50,prepare,20.620,ok
prodds,100,d,DirectEmit,2,query_union_U10,explain,1.265,ok
prodds,100,d,DirectEmit,2,query_union_U10,prepare,1.960,ok
prodds,100,d,DirectEmit,2,query_union_U2,explain,0.728,ok
prodds,100,d,DirectEmit,2,query_union_U2,prepare,1.185,ok
prodds,100,d,DirectEmit,2,query_union_U20,explain,1.462,ok
prodds,100,d,DirectEmit,2,query_union_U20,prepare,2.646,ok
prodds,100,d,DirectEmit,2,query_union_U5,explain,0.988,ok
prodds,100,d,DirectEmit,2,query_union_U5,prepare,1.596,ok
prodds,100,d,DirectEmit,3,__floor__,floor,0.198,ok
prodds,100,d,DirectEmit,3,query_1,explain,0.836,ok
prodds,100,d,DirectEmit,3,query_1,prepare,1.385,ok
prodds,100,d,DirectEmit,3,query_10,explain,2.082,ok
prodds,100,d,DirectEmit,3,query_10,prepare,4.975,ok
prodds,100,d,DirectEmit,3,query_11,explain,0.729,ok
prodds,100,d,DirectEmit,3,query_11,prepare,2.228,ok
prodds,100,d,DirectEmit,3,query_12,explain,1.222,ok
prodds,100,d,DirectEmit,3,query_12,prepare,3.400,ok
prodds,100,d,DirectEmit,3,query_13,explain,1.484,ok
prodds,100,d,DirectEmit,3,query_13,prepare,2.840,ok
prodds,100,d,DirectEmit,3,query_14,explain,0.707,ok
prodds,100,d,DirectEmit,3,query_14,prepare,1.651,ok
prodds,100,d,DirectEmit,3,query_15,explain,0.868,ok
prodds,100,d,DirectEmit,3,query_15,prepare,2.108,ok
prodds,100,d,DirectEmit,3,query_17,explain,1.150,ok
prodds,100,d,DirectEmit,3,query_17,prepare,2.557,ok
prodds,100,d,DirectEmit,3,query_18,explain,1.268,ok
prodds,100,d,DirectEmit,3,query_18,prepare,3.034,ok
prodds,100,d,DirectEmit,3,query_2,explain,1.038,ok
prodds,100,d,DirectEmit,3,query_2,prepare,2.615,ok
prodds,100,d,DirectEmit,3,query_20,explain,6.439,ok
prodds,100,d,DirectEmit,3,query_20,prepare,9.907,ok
prodds,100,d,DirectEmit,3,query_21,explain,1.015,ok
prodds,100,d,DirectEmit,3,query_21,prepare,2.608,ok
prodds,100,d,DirectEmit,3,query_22,explain,2.024,ok
prodds,100,d,DirectEmit,3,query_22,prepare,4.292,ok
prodds,100,d,DirectEmit,3,query_23,explain,2.096,ok
prodds,100,d,DirectEmit,3,query_23,prepare,4.543,ok
prodds,100,d,DirectEmit,3,query_24,explain,1.292,ok
prodds,100,d,DirectEmit,3,query_24,prepare,2.516,ok
prodds,100,d,DirectEmit,3,query_25,explain,1.413,ok
prodds,100,d,DirectEmit,3,query_25,prepare,2.448,ok
prodds,100,d,DirectEmit,3,query_26,explain,2.341,ok
prodds,100,d,DirectEmit,3,query_26,prepare,5.501,ok
prodds,100,d,DirectEmit,3,query_27,explain,1.156,ok
prodds,100,d,DirectEmit,3,query_27,prepare,2.609,ok
prodds,100,d,DirectEmit,3,query_28,explain,1.661,ok
prodds,100,d,DirectEmit,3,query_28,prepare,3.445,ok
prodds,100,d,DirectEmit,3,query_3,explain,2.892,ok
prodds,100,d,DirectEmit,3,query_3,prepare,6.868,ok
prodds,100,d,DirectEmit,3,query_30,explain,1.935,ok
prodds,100,d,DirectEmit,3,query_30,prepare,4.695,ok
prodds,100,d,DirectEmit,3,query_31,explain,1.060,ok
prodds,100,d,DirectEmit,3,query_31,prepare,2.798,ok
prodds,100,d,DirectEmit,3,query_32,explain,0.786,ok
prodds,100,d,DirectEmit,3,query_32,prepare,2.451,ok
prodds,100,d,DirectEmit,3,query_33,explain,2.436,ok
prodds,100,d,DirectEmit,3,query_33,prepare,4.483,ok
prodds,100,d,DirectEmit,3,query_35,explain,0.804,ok
prodds,100,d,DirectEmit,3,query_35,prepare,2.946,ok
prodds,100,d,DirectEmit,3,query_36,explain,2.524,ok
prodds,100,d,DirectEmit,3,query_36,prepare,5.087,ok
prodds,100,d,DirectEmit,3,query_37,explain,1.303,ok
prodds,100,d,DirectEmit,3,query_37,prepare,3.770,ok
prodds,100,d,DirectEmit,3,query_39,explain,2.315,ok
prodds,100,d,DirectEmit,3,query_39,prepare,5.267,ok
prodds,100,d,DirectEmit,3,query_4,explain,1.717,ok
prodds,100,d,DirectEmit,3,query_4,prepare,3.179,ok
prodds,100,d,DirectEmit,3,query_40,explain,1.340,ok
prodds,100,d,DirectEmit,3,query_40,prepare,2.260,ok
prodds,100,d,DirectEmit,3,query_41,explain,2.287,ok
prodds,100,d,DirectEmit,3,query_41,prepare,5.341,ok
prodds,100,d,DirectEmit,3,query_42,explain,1.763,ok
prodds,100,d,DirectEmit,3,query_42,prepare,5.246,ok
prodds,100,d,DirectEmit,3,query_43,explain,2.194,ok
prodds,100,d,DirectEmit,3,query_43,prepare,3.710,ok
prodds,100,d,DirectEmit,3,query_44,explain,1.123,ok
prodds,100,d,DirectEmit,3,query_44,prepare,1.948,ok
prodds,100,d,DirectEmit,3,query_45,explain,0.877,ok
prodds,100,d,DirectEmit,3,query_45,prepare,2.182,ok
prodds,100,d,DirectEmit,3,query_46,explain,0.966,ok
prodds,100,d,DirectEmit,3,query_46,prepare,4.126,ok
prodds,100,d,DirectEmit,3,query_47,explain,1.974,ok
prodds,100,d,DirectEmit,3,query_47,prepare,4.447,ok
prodds,100,d,DirectEmit,3,query_48,explain,2.258,ok
prodds,100,d,DirectEmit,3,query_48,prepare,5.855,ok
prodds,100,d,DirectEmit,3,query_49,explain,2.056,ok
prodds,100,d,DirectEmit,3,query_49,prepare,3.379,ok
prodds,100,d,DirectEmit,3,query_5,explain,1.021,ok
prodds,100,d,DirectEmit,3,query_5,prepare,2.331,ok
prodds,100,d,DirectEmit,3,query_50,explain,2.030,ok
prodds,100,d,DirectEmit,3,query_50,prepare,3.922,ok
prodds,100,d,DirectEmit,3,query_51,explain,2.041,ok
prodds,100,d,DirectEmit,3,query_51,prepare,4.685,ok
prodds,100,d,DirectEmit,3,query_52,explain,0.702,ok
prodds,100,d,DirectEmit,3,query_52,prepare,1.580,ok
prodds,100,d,DirectEmit,3,query_53,explain,1.852,ok
prodds,100,d,DirectEmit,3,query_53,prepare,3.307,ok
prodds,100,d,DirectEmit,3,query_54,explain,1.085,ok
prodds,100,d,DirectEmit,3,query_54,prepare,2.473,ok
prodds,100,d,DirectEmit,3,query_55,explain,0.553,ok
prodds,100,d,DirectEmit,3,query_55,prepare,1.880,ok
prodds,100,d,DirectEmit,3,query_56,explain,1.071,ok
prodds,100,d,DirectEmit,3,query_56,prepare,3.299,ok
prodds,100,d,DirectEmit,3,query_57,explain,1.435,ok
prodds,100,d,DirectEmit,3,query_57,prepare,2.998,ok
prodds,100,d,DirectEmit,3,query_58,explain,1.461,ok
prodds,100,d,DirectEmit,3,query_58,prepare,2.987,ok
prodds,100,d,DirectEmit,3,query_59,explain,0.828,ok
prodds,100,d,DirectEmit,3,query_59,prepare,2.398,ok
prodds,100,d,DirectEmit,3,query_6,explain,3.023,ok
prodds,100,d,DirectEmit,3,query_6,prepare,7.067,ok
prodds,100,d,DirectEmit,3,query_60,explain,1.498,ok
prodds,100,d,DirectEmit,3,query_60,prepare,3.249,ok
prodds,100,d,DirectEmit,3,query_61,explain,0.753,ok
prodds,100,d,DirectEmit,3,query_61,prepare,2.129,ok
prodds,100,d,DirectEmit,3,query_62,explain,1.516,ok
prodds,100,d,DirectEmit,3,query_62,prepare,3.388,ok
prodds,100,d,DirectEmit,3,query_63,explain,1.953,ok
prodds,100,d,DirectEmit,3,query_63,prepare,4.036,ok
prodds,100,d,DirectEmit,3,query_64,explain,0.903,ok
prodds,100,d,DirectEmit,3,query_64,prepare,1.920,ok
prodds,100,d,DirectEmit,3,query_65,explain,0.870,ok
prodds,100,d,DirectEmit,3,query_65,prepare,1.927,ok
prodds,100,d,DirectEmit,3,query_66,explain,4.693,ok
prodds,100,d,DirectEmit,3,query_66,prepare,7.446,ok
prodds,100,d,DirectEmit,3,query_67,explain,0.906,ok
prodds,100,d,DirectEmit,3,query_67,prepare,1.699,ok
prodds,100,d,DirectEmit,3,query_68,explain,2.877,ok
prodds,100,d,DirectEmit,3,query_68,prepare,4.734,ok
prodds,100,d,DirectEmit,3,query_69,explain,4.037,ok
prodds,100,d,DirectEmit,3,query_69,prepare,8.654,ok
prodds,100,d,DirectEmit,3,query_7,explain,1.103,ok
prodds,100,d,DirectEmit,3,query_7,prepare,1.962,ok
prodds,100,d,DirectEmit,3,query_70,explain,1.724,ok
prodds,100,d,DirectEmit,3,query_70,prepare,4.868,ok
prodds,100,d,DirectEmit,3,query_71,explain,1.277,ok
prodds,100,d,DirectEmit,3,query_71,prepare,3.177,ok
prodds,100,d,DirectEmit,3,query_73,explain,1.568,ok
prodds,100,d,DirectEmit,3,query_73,prepare,2.904,ok
prodds,100,d,DirectEmit,3,query_74,explain,2.155,ok
prodds,100,d,DirectEmit,3,query_74,prepare,3.049,ok
prodds,100,d,DirectEmit,3,query_75,explain,1.651,ok
prodds,100,d,DirectEmit,3,query_75,prepare,3.276,ok
prodds,100,d,DirectEmit,3,query_76,explain,1.142,ok
prodds,100,d,DirectEmit,3,query_76,prepare,3.202,ok
prodds,100,d,DirectEmit,3,query_77,explain,1.071,ok
prodds,100,d,DirectEmit,3,query_77,prepare,2.465,ok
prodds,100,d,DirectEmit,3,query_79,explain,1.352,ok
prodds,100,d,DirectEmit,3,query_79,prepare,2.834,ok
prodds,100,d,DirectEmit,3,query_8,explain,1.397,ok
prodds,100,d,DirectEmit,3,query_8,prepare,3.152,ok
prodds,100,d,DirectEmit,3,query_80,explain,0.908,ok
prodds,100,d,DirectEmit,3,query_80,prepare,1.742,ok
prodds,100,d,DirectEmit,3,query_81,explain,1.865,ok
prodds,100,d,DirectEmit,3,query_81,prepare,3.749,ok
prodds,100,d,DirectEmit,3,query_82,explain,0.653,ok
prodds,100,d,DirectEmit,3,query_82,prepare,1.424,ok
prodds,100,d,DirectEmit,3,query_83,explain,2.207,ok
prodds,100,d,DirectEmit,3,query_83,prepare,4.542,ok
prodds,100,d,DirectEmit,3,query_84,explain,1.824,ok
prodds,100,d,DirectEmit,3,query_84,prepare,3.595,ok
prodds,100,d,DirectEmit,3,query_85,explain,1.340,ok
prodds,100,d,DirectEmit,3,query_85,prepare,3.068,ok
prodds,100,d,DirectEmit,3,query_86,explain,1.086,ok
prodds,100,d,DirectEmit,3,query_86,prepare,2.335,ok
prodds,100,d,DirectEmit,3,query_87,explain,3.347,ok
prodds,100,d,DirectEmit,3,query_87,prepare,5.348,ok
prodds,100,d,DirectEmit,3,query_88,explain,1.363,ok
prodds,100,d,DirectEmit,3,query_88,prepare,3.526,ok
prodds,100,d,DirectEmit,3,query_89,explain,1.263,ok
prodds,100,d,DirectEmit,3,query_89,prepare,2.850,ok
prodds,100,d,DirectEmit,3,query_9,explain,1.987,ok
prodds,100,d,DirectEmit,3,query_9,prepare,4.367,ok
prodds,100,d,DirectEmit,3,query_91,explain,2.354,ok
prodds,100,d,DirectEmit,3,query_91,prepare,3.577,ok
prodds,100,d,DirectEmit,3,query_92,explain,2.051,ok
prodds,100,d,DirectEmit,3,query_92,prepare,4.281,ok
prodds,100,d,DirectEmit,3,query_93,explain,2.771,ok
prodds,100,d,DirectEmit,3,query_93,prepare,7.033,ok
prodds,100,d,DirectEmit,3,query_94,explain,1.353,ok
prodds,100,d,DirectEmit,3,query_94,prepare,2.549,ok
prodds,100,d,DirectEmit,3,query_95,explain,2.254,ok
prodds,100,d,DirectEmit,3,query_95,prepare,4.940,ok
prodds,100,d,DirectEmit,3,query_97,explain,1.944,ok
prodds,100,d,DirectEmit,3,query_97,prepare,3.409,ok
prodds,100,d,DirectEmit,3,query_98,explain,2.022,ok
prodds,100,d,DirectEmit,3,query_98,prepare,5.616,ok
prodds,100,d,DirectEmit,3,query_99,explain,1.240,ok
prodds,100,d,DirectEmit,3,query_99,prepare,3.124,ok
prodds,100,d,DirectEmit,3,query_join_J100,explain,17.724,ok
prodds,100,d,DirectEmit,3,query_join_J100,prepare,33.587,ok
prodds,100,d,DirectEmit,3,query_join_J200,explain,38.023,ok
prodds,100,d,DirectEmit,3,query_join_J200,prepare,67.464,ok
prodds,100,d,DirectEmit,3,query_join_J50,explain,12.358,ok
prodds,100,d,DirectEmit,3,query_join_J50,prepare,20.677,ok
prodds,100,d,DirectEmit,3,query_union_U10,explain,1.264,ok
prodds,100,d,DirectEmit,3,query_union_U10,prepare,1.945,ok
prodds,100,d,DirectEmit,3,query_union_U2,explain,0.729,ok
prodds,100,d,DirectEmit,3,query_union_U2,prepare,1.707,ok
prodds,100,d,DirectEmit,3,query_union_U20,explain,1.455,ok
prodds,100,d,DirectEmit,3,query_union_U20,prepare,2.985,ok
prodds,100,d,DirectEmit,3,query_union_U5,explain,0.965,ok
prodds,100,d,DirectEmit,3,query_union_U5,prepare,1.794,ok
prodds,100,d,DirectEmit,4,__floor__,floor,0.255,ok
prodds,100,d,DirectEmit,4,query_1,explain,1.034,ok
prodds,100,d,DirectEmit,4,query_1,prepare,1.433,ok
prodds,100,d,DirectEmit,4,query_10,explain,2.096,ok
prodds,100,d,DirectEmit,4,query_10,prepare,4.952,ok
prodds,100,d,DirectEmit,4,query_11,explain,0.721,ok
prodds,100,d,DirectEmit,4,query_11,prepare,2.184,ok
prodds,100,d,DirectEmit,4,query_12,explain,1.223,ok
prodds,100,d,DirectEmit,4,query_12,prepare,3.380,ok
prodds,100,d,DirectEmit,4,query_13,explain,1.452,ok
prodds,100,d,DirectEmit,4,query_13,prepare,2.840,ok
prodds,100,d,DirectEmit,4,query_14,explain,0.688,ok
prodds,100,d,DirectEmit,4,query_14,prepare,1.673,ok
prodds,100,d,DirectEmit,4,query_15,explain,0.873,ok
prodds,100,d,DirectEmit,4,query_15,prepare,2.106,ok
prodds,100,d,DirectEmit,4,query_17,explain,1.155,ok
prodds,100,d,DirectEmit,4,query_17,prepare,2.624,ok
prodds,100,d,DirectEmit,4,query_18,explain,1.280,ok
prodds,100,d,DirectEmit,4,query_18,prepare,3.103,ok
prodds,100,d,DirectEmit,4,query_2,explain,1.041,ok
prodds,100,d,DirectEmit,4,query_2,prepare,2.647,ok
prodds,100,d,DirectEmit,4,query_20,explain,6.484,ok
prodds,100,d,DirectEmit,4,query_20,prepare,9.987,ok
prodds,100,d,DirectEmit,4,query_21,explain,0.987,ok
prodds,100,d,DirectEmit,4,query_21,prepare,2.597,ok
prodds,100,d,DirectEmit,4,query_22,explain,2.036,ok
prodds,100,d,DirectEmit,4,query_22,prepare,4.314,ok
prodds,100,d,DirectEmit,4,query_23,explain,2.111,ok
prodds,100,d,DirectEmit,4,query_23,prepare,4.594,ok
prodds,100,d,DirectEmit,4,query_24,explain,1.273,ok
prodds,100,d,DirectEmit,4,query_24,prepare,2.501,ok
prodds,100,d,DirectEmit,4,query_25,explain,1.414,ok
prodds,100,d,DirectEmit,4,query_25,prepare,2.440,ok
prodds,100,d,DirectEmit,4,query_26,explain,2.354,ok
prodds,100,d,DirectEmit,4,query_26,prepare,5.447,ok
prodds,100,d,DirectEmit,4,query_27,explain,1.174,ok
prodds,100,d,DirectEmit,4,query_27,prepare,2.610,ok
prodds,100,d,DirectEmit,4,query_28,explain,1.639,ok
prodds,100,d,DirectEmit,4,query_28,prepare,3.475,ok
prodds,100,d,DirectEmit,4,query_3,explain,3.108,ok
prodds,100,d,DirectEmit,4,query_3,prepare,7.033,ok
prodds,100,d,DirectEmit,4,query_30,explain,1.978,ok
prodds,100,d,DirectEmit,4,query_30,prepare,4.734,ok
prodds,100,d,DirectEmit,4,query_31,explain,1.078,ok
prodds,100,d,DirectEmit,4,query_31,prepare,2.774,ok
prodds,100,d,DirectEmit,4,query_32,explain,0.800,ok
prodds,100,d,DirectEmit,4,query_32,prepare,2.485,ok
prodds,100,d,DirectEmit,4,query_33,explain,2.458,ok
prodds,100,d,DirectEmit,4,query_33,prepare,4.500,ok
prodds,100,d,DirectEmit,4,query_35,explain,0.817,ok
prodds,100,d,DirectEmit,4,query_35,prepare,2.986,ok
prodds,100,d,DirectEmit,4,query_36,explain,2.556,ok
prodds,100,d,DirectEmit,4,query_36,prepare,5.162,ok
prodds,100,d,DirectEmit,4,query_37,explain,1.237,ok
prodds,100,d,DirectEmit,4,query_37,prepare,3.785,ok
prodds,100,d,DirectEmit,4,query_39,explain,2.315,ok
prodds,100,d,DirectEmit,4,query_39,prepare,5.268,ok
prodds,100,d,DirectEmit,4,query_4,explain,1.728,ok
prodds,100,d,DirectEmit,4,query_4,prepare,3.182,ok
prodds,100,d,DirectEmit,4,query_40,explain,1.472,ok
prodds,100,d,DirectEmit,4,query_40,prepare,2.276,ok
prodds,100,d,DirectEmit,4,query_41,explain,2.312,ok
prodds,100,d,DirectEmit,4,query_41,prepare,5.391,ok
prodds,100,d,DirectEmit,4,query_42,explain,1.782,ok
prodds,100,d,DirectEmit,4,query_42,prepare,5.261,ok
prodds,100,d,DirectEmit,4,query_43,explain,2.206,ok
prodds,100,d,DirectEmit,4,query_43,prepare,3.693,ok
prodds,100,d,DirectEmit,4,query_44,explain,1.115,ok
prodds,100,d,DirectEmit,4,query_44,prepare,1.952,ok
prodds,100,d,DirectEmit,4,query_45,explain,0.881,ok
prodds,100,d,DirectEmit,4,query_45,prepare,2.259,ok
prodds,100,d,DirectEmit,4,query_46,explain,0.975,ok
prodds,100,d,DirectEmit,4,query_46,prepare,4.193,ok
prodds,100,d,DirectEmit,4,query_47,explain,1.992,ok
prodds,100,d,DirectEmit,4,query_47,prepare,4.456,ok
prodds,100,d,DirectEmit,4,query_48,explain,2.246,ok
prodds,100,d,DirectEmit,4,query_48,prepare,5.949,ok
prodds,100,d,DirectEmit,4,query_49,explain,2.060,ok
prodds,100,d,DirectEmit,4,query_49,prepare,3.387,ok
prodds,100,d,DirectEmit,4,query_5,explain,1.014,ok
prodds,100,d,DirectEmit,4,query_5,prepare,2.373,ok
prodds,100,d,DirectEmit,4,query_50,explain,2.042,ok
prodds,100,d,DirectEmit,4,query_50,prepare,4.025,ok
prodds,100,d,DirectEmit,4,query_51,explain,2.036,ok
prodds,100,d,DirectEmit,4,query_51,prepare,4.821,ok
prodds,100,d,DirectEmit,4,query_52,explain,0.685,ok
prodds,100,d,DirectEmit,4,query_52,prepare,1.616,ok
prodds,100,d,DirectEmit,4,query_53,explain,1.843,ok
prodds,100,d,DirectEmit,4,query_53,prepare,3.292,ok
prodds,100,d,DirectEmit,4,query_54,explain,1.066,ok
prodds,100,d,DirectEmit,4,query_54,prepare,2.488,ok
prodds,100,d,DirectEmit,4,query_55,explain,0.538,ok
prodds,100,d,DirectEmit,4,query_55,prepare,1.889,ok
prodds,100,d,DirectEmit,4,query_56,explain,1.066,ok
prodds,100,d,DirectEmit,4,query_56,prepare,3.363,ok
prodds,100,d,DirectEmit,4,query_57,explain,1.448,ok
prodds,100,d,DirectEmit,4,query_57,prepare,2.987,ok
prodds,100,d,DirectEmit,4,query_58,explain,1.465,ok
prodds,100,d,DirectEmit,4,query_58,prepare,3.005,ok
prodds,100,d,DirectEmit,4,query_59,explain,0.846,ok
prodds,100,d,DirectEmit,4,query_59,prepare,2.431,ok
prodds,100,d,DirectEmit,4,query_6,explain,3.049,ok
prodds,100,d,DirectEmit,4,query_6,prepare,7.110,ok
prodds,100,d,DirectEmit,4,query_60,explain,1.513,ok
prodds,100,d,DirectEmit,4,query_60,prepare,3.277,ok
prodds,100,d,DirectEmit,4,query_61,explain,0.751,ok
prodds,100,d,DirectEmit,4,query_61,prepare,2.133,ok
prodds,100,d,DirectEmit,4,query_62,explain,1.523,ok
prodds,100,d,DirectEmit,4,query_62,prepare,3.415,ok
prodds,100,d,DirectEmit,4,query_63,explain,1.945,ok
prodds,100,d,DirectEmit,4,query_63,prepare,4.046,ok
prodds,100,d,DirectEmit,4,query_64,explain,0.904,ok
prodds,100,d,DirectEmit,4,query_64,prepare,1.911,ok
prodds,100,d,DirectEmit,4,query_65,explain,1.018,ok
prodds,100,d,DirectEmit,4,query_65,prepare,2.104,ok
prodds,100,d,DirectEmit,4,query_66,explain,4.748,ok
prodds,100,d,DirectEmit,4,query_66,prepare,7.471,ok
prodds,100,d,DirectEmit,4,query_67,explain,0.907,ok
prodds,100,d,DirectEmit,4,query_67,prepare,1.701,ok
prodds,100,d,DirectEmit,4,query_68,explain,2.889,ok
prodds,100,d,DirectEmit,4,query_68,prepare,4.697,ok
prodds,100,d,DirectEmit,4,query_69,explain,4.017,ok
prodds,100,d,DirectEmit,4,query_69,prepare,8.629,ok
prodds,100,d,DirectEmit,4,query_7,explain,1.110,ok
prodds,100,d,DirectEmit,4,query_7,prepare,1.952,ok
prodds,100,d,DirectEmit,4,query_70,explain,1.710,ok
prodds,100,d,DirectEmit,4,query_70,prepare,4.865,ok
prodds,100,d,DirectEmit,4,query_71,explain,1.280,ok
prodds,100,d,DirectEmit,4,query_71,prepare,3.198,ok
prodds,100,d,DirectEmit,4,query_73,explain,1.583,ok
prodds,100,d,DirectEmit,4,query_73,prepare,2.941,ok
prodds,100,d,DirectEmit,4,query_74,explain,2.149,ok
prodds,100,d,DirectEmit,4,query_74,prepare,3.031,ok
prodds,100,d,DirectEmit,4,query_75,explain,1.655,ok
prodds,100,d,DirectEmit,4,query_75,prepare,3.260,ok
prodds,100,d,DirectEmit,4,query_76,explain,1.141,ok
prodds,100,d,DirectEmit,4,query_76,prepare,3.245,ok
prodds,100,d,DirectEmit,4,query_77,explain,1.072,ok
prodds,100,d,DirectEmit,4,query_77,prepare,2.502,ok
prodds,100,d,DirectEmit,4,query_79,explain,1.335,ok
prodds,100,d,DirectEmit,4,query_79,prepare,2.824,ok
prodds,100,d,DirectEmit,4,query_8,explain,1.361,ok
prodds,100,d,DirectEmit,4,query_8,prepare,3.155,ok
prodds,100,d,DirectEmit,4,query_80,explain,0.912,ok
prodds,100,d,DirectEmit,4,query_80,prepare,1.744,ok
prodds,100,d,DirectEmit,4,query_81,explain,1.855,ok
prodds,100,d,DirectEmit,4,query_81,prepare,3.740,ok
prodds,100,d,DirectEmit,4,query_82,explain,0.652,ok
prodds,100,d,DirectEmit,4,query_82,prepare,1.451,ok
prodds,100,d,DirectEmit,4,query_83,explain,2.201,ok
prodds,100,d,DirectEmit,4,query_83,prepare,4.750,ok
prodds,100,d,DirectEmit,4,query_84,explain,1.815,ok
prodds,100,d,DirectEmit,4,query_84,prepare,3.615,ok
prodds,100,d,DirectEmit,4,query_85,explain,1.336,ok
prodds,100,d,DirectEmit,4,query_85,prepare,3.111,ok
prodds,100,d,DirectEmit,4,query_86,explain,1.098,ok
prodds,100,d,DirectEmit,4,query_86,prepare,2.394,ok
prodds,100,d,DirectEmit,4,query_87,explain,3.372,ok
