engine,query_name,run_idx,execution_time_s
duckdb,query_79.sql,4,1.377563
duckdb,query_80.sql,4,1.941886
duckdb,query_81.sql,4,0.639038
duckdb,query_82.sql,4,0.445976
duckdb,query_84.sql,4,0.693602
duckdb,query_85.sql,4,0.730786
duckdb,query_86.sql,4,0.622455
duckdb,query_87.sql,4,0.994145
duckdb,query_88.sql,4,2.464633
duckdb,query_89.sql,4,1.090317
duckdb,query_90.sql,4,0.666650
duckdb,query_91.sql,4,0.453122
duckdb,query_92.sql,4,0.664799
duckdb,query_93.sql,4,0.704057
duckdb,query_94.sql,4,0.562523
duckdb,query_95.sql,4,1.745434
duckdb,query_96.sql,4,0.809799
duckdb,query_98.sql,4,1.010103
duckdb,query_99.sql,4,0.622174
duckdb,query_1.sql,5,0.872387
duckdb,query_2.sql,5,1.088806
duckdb,query_3.sql,5,1.313901
duckdb,query_4.sql,5,2.027709
duckdb,query_5.sql,5,1.336745
duckdb,query_6.sql,5,0.791588
duckdb,query_7.sql,5,1.711030
duckdb,query_8.sql,5,1.047187
duckdb,query_9.sql,5,1.000813
duckdb,query_10.sql,5,1.002848
duckdb,query_11.sql,5,1.412218
duckdb,query_12.sql,5,0.600548
duckdb,query_13.sql,5,1.788072
duckdb,query_15.sql,5,0.700932
duckdb,query_16.sql,5,0.582442
duckdb,query_17.sql,5,1.403875
duckdb,query_19.sql,5,1.243195
duckdb,query_20.sql,5,0.492386
duckdb,query_21.sql,5,0.490560
duckdb,query_22.sql,5,1.803310
duckdb,query_23.sql,5,1.285033
duckdb,query_24.sql,5,1.360191
duckdb,query_25.sql,5,0.950489
duckdb,query_26.sql,5,0.861239
duckdb,query_28.sql,5,0.989308
duckdb,query_29.sql,5,1.460712
duckdb,query_30.sql,5,0.499418
duckdb,query_31.sql,5,1.177239
duckdb,query_32.sql,5,0.444854
duckdb,query_33.sql,5,1.275442
duckdb,query_34.sql,5,1.184688
duckdb,query_35.sql,5,1.354028
duckdb,query_36.sql,5,1.378812
duckdb,query_37.sql,5,0.735049
duckdb,query_38.sql,5,1.098651
duckdb,query_39.sql,5,0.445066
duckdb,query_40.sql,5,0.610834
duckdb,query_41.sql,5,0.390405
duckdb,query_42.sql,5,1.017286
duckdb,query_43.sql,5,0.903621
duckdb,query_44.sql,5,0.848454
duckdb,query_45.sql,5,0.589752
duckdb,query_46.sql,5,1.725051
duckdb,query_47.sql,5,2.919854
duckdb,query_48.sql,5,1.490328
duckdb,query_49.sql,5,2.118556
duckdb,query_50.sql,5,1.374739
duckdb,query_51.sql,5,1.799723
duckdb,query_52.sql,5,1.063132
duckdb,query_53.sql,5,1.048398
duckdb,query_54.sql,5,1.227081
duckdb,query_55.sql,5,0.841568
duckdb,query_56.sql,5,1.397735
duckdb,query_57.sql,5,1.429490
duckdb,query_59.sql,5,1.446849
duckdb,query_61.sql,5,1.446304
duckdb,query_62.sql,5,0.554719
duckdb,query_63.sql,5,1.015981
duckdb,query_64.sql,5,2.888634
duckdb,query_65.sql,5,1.519636
duckdb,query_66.sql,5,0.790017
duckdb,query_67.sql,5,2.685263
duckdb,query_68.sql,5,1.684919
duckdb,query_69.sql,5,0.900028
duckdb,query_72.sql,5,1.544128
duckdb,query_73.sql,5,0.999309
duckdb,query_74.sql,5,1.344208
duckdb,query_75.sql,5,7.035666
duckdb,query_76.sql,5,1.567533
duckdb,query_77.sql,5,1.270124
duckdb,query_78.sql,5,2.713321
duckdb,query_79.sql,5,1.562962
duckdb,query_80.sql,5,1.855103
duckdb,query_81.sql,5,0.628695
duckdb,query_82.sql,5,0.569656
duckdb,query_84.sql,5,0.566667
duckdb,query_85.sql,5,0.759275
duckdb,query_86.sql,5,0.622742
duckdb,query_87.sql,5,1.002797
duckdb,query_88.sql,5,2.445200
duckdb,query_89.sql,5,1.270787
duckdb,query_90.sql,5,0.661139
duckdb,query_91.sql,5,0.623952
duckdb,query_92.sql,5,0.601346
duckdb,query_93.sql,5,0.843087
duckdb,query_94.sql,5,0.560114
duckdb,query_95.sql,5,1.760372
duckdb,query_96.sql,5,0.930856
duckdb,query_98.sql,5,0.929662
duckdb,query_99.sql,5,0.607808
duckdb,query_1.sql,6,1.003033
duckdb,query_2.sql,6,1.104342
duckdb,query_3.sql,6,1.317303
