suite,query_name,outcome,n_successful_timed_runs,instance_weight,median_ms,min_ms,max_ms,iqr_ms
sqlbarber,sb_04047,complete,10,1,18.477,17.015,19.421,0.969
sqlbarber,sb_04048,complete,10,1,3.138,2.890,3.964,0.151
sqlbarber,sb_04066,complete,10,1,5.300,5.111,6.171,0.577
sqlbarber,sb_04094,complete,10,1,5.467,5.032,8.876,0.459
sqlbarber,sb_04106,complete,10,1,15.165,13.048,28.454,2.525
sqlbarber,sb_04112,complete,10,1,7.107,6.602,11.936,0.292
sqlbarber,sb_04128,complete,10,1,3.922,3.176,4.388,0.504
sqlbarber,sb_04132,complete,10,1,3.155,2.947,3.818,0.432
sqlbarber,sb_04138,complete,10,1,6.002,5.446,6.852,0.433
sqlbarber,sb_04141,complete,10,1,18.755,17.582,20.611,0.257
sqlbarber,sb_04166,complete,10,1,16.920,13.735,28.879,3.582
sqlbarber,sb_04179,complete,10,1,8.385,6.464,9.655,2.503
sqlbarber,sb_04187,complete,10,1,6.475,5.458,7.275,0.572
sqlbarber,sb_04188,complete,10,1,5.931,5.564,6.441,0.591
sqlbarber,sb_04198,complete,10,1,6.267,5.343,8.516,0.773
sqlbarber,sb_04217,complete,10,1,3.402,3.174,5.650,0.658
sqlbarber,sb_04238,complete,10,1,7.719,5.335,8.357,1.933
sqlbarber,sb_04240,complete,10,1,15.380,12.841,32.507,2.009
sqlbarber,sb_04252,complete,10,1,4.111,3.519,5.309,0.651
sqlbarber,sb_04273,complete,10,1,14.675,12.474,28.904,3.381
sqlbarber,sb_04292,complete,10,1,4.573,4.381,5.677,0.168
sqlbarber,sb_04301,complete,10,1,10.697,5.927,11.485,4.057
sqlbarber,sb_04305,complete,10,1,3.852,3.596,4.379,0.512
sqlbarber,sb_04316,complete,10,1,3.867,3.685,4.202,0.247
sqlbarber,sb_04319,complete,10,1,3.809,3.444,4.242,0.341
sqlbarber,sb_04331,complete,10,1,3.716,3.471,4.629,0.194
sqlbarber,sb_04347,complete,10,1,3.538,3.104,4.601,0.255
sqlbarber,sb_04377,complete,10,1,3.591,3.413,4.430,0.150
sqlbarber,sb_04380,complete,10,1,3.420,3.246,3.826,0.199
sqlbarber,sb_04383,complete,10,1,4.053,3.781,5.077,0.608
sqlbarber,sb_04393,complete,10,1,3.487,3.152,3.967,0.303
sqlbarber,sb_04400,complete,10,1,3.554,3.151,3.948,0.292
sqlbarber,sb_04402,complete,10,1,21.687,19.832,22.843,0.891
sqlbarber,sb_04414,complete,10,1,4.111,3.762,4.929,0.278
sqlbarber,sb_04435,complete,10,1,3.559,3.210,4.388,0.378
sqlbarber,sb_04441,complete,10,1,3.933,3.412,4.337,0.375
sqlbarber,sb_04454,complete,10,1,3.494,3.263,3.957,0.378
sqlbarber,sb_04458,complete,10,1,8.275,5.001,9.433,2.493
sqlbarber,sb_04461,complete,10,1,14.881,12.598,36.381,5.194
sqlbarber,sb_04474,complete,10,1,4.690,4.337,5.406,0.207
sqlbarber,sb_04477,complete,10,1,3.838,3.504,4.015,0.217
sqlbarber,sb_04480,complete,10,1,3.651,3.533,4.357,0.238
sqlbarber,sb_04485,complete,10,1,3.632,3.058,4.039,0.405
sqlbarber,sb_04510,complete,10,1,3.590,3.318,5.659,0.173
sqlbarber,sb_04514,complete,10,1,14.587,12.162,29.852,2.546
sqlbarber,sb_04522,complete,10,1,4.343,3.683,5.339,0.562
sqlbarber,sb_04530,complete,10,1,9.070,6.186,10.444,2.170
sqlbarber,sb_04541,complete,10,1,22.452,20.666,24.112,1.556
sqlbarber,sb_04543,complete,10,1,3.397,2.855,4.506,0.577
sqlbarber,sb_04545,complete,10,1,7.966,5.041,10.186,2.577
sqlbarber,sb_04547,complete,10,1,8.163,5.329,9.293,2.868
sqlbarber,sb_04556,complete,10,1,7.977,5.384,14.242,2.518
sqlbarber,sb_04561,complete,10,1,20.784,16.195,22.139,0.928
sqlbarber,sb_04591,complete,10,1,18.755,14.479,19.809,0.359
sqlbarber,sb_04593,complete,10,1,18.828,15.200,19.517,0.639
sqlbarber,sb_04601,complete,10,1,7.748,6.789,9.277,0.434
sqlbarber,sb_04612,complete,10,1,15.367,13.327,26.766,1.978
sqlbarber,sb_04615,complete,10,1,4.425,3.602,5.460,0.324
sqlbarber,sb_04619,complete,10,1,3.447,2.659,4.145,0.201
sqlbarber,sb_04629,complete,10,1,6.854,5.160,8.349,2.195
sqlbarber,sb_04639,complete,10,1,6.098,5.255,9.370,2.535
sqlbarber,sb_04651,complete,10,1,19.419,17.806,20.597,0.981
sqlbarber,sb_04661,complete,10,1,3.470,2.864,3.775,0.428
sqlbarber,sb_04662,complete,10,1,2.874,2.736,3.607,0.591
sqlbarber,sb_04663,complete,10,1,16.457,12.972,32.540,6.195
sqlbarber,sb_04666,complete,10,1,8.492,6.644,8.928,1.777
sqlbarber,sb_04668,complete,10,1,17.196,16.209,17.927,0.711
sqlbarber,sb_04669,complete,10,1,15.168,12.655,16.583,2.469
sqlbarber,sb_04672,complete,10,1,23.372,21.662,25.089,0.836
sqlbarber,sb_04678,complete,10,1,8.124,5.745,9.349,1.599
sqlbarber,sb_04686,complete,10,1,19.687,18.896,21.010,1.453
sqlbarber,sb_04708,complete,10,1,3.320,3.082,5.630,0.214
sqlbarber,sb_04711,complete,10,1,15.701,12.249,19.960,4.739
sqlbarber,sb_04719,complete,10,1,18.386,14.131,35.592,6.093
sqlbarber,sb_04721,complete,10,1,18.501,12.782,35.498,8.673
sqlbarber,sb_04734,complete,10,1,22.725,21.739,24.379,0.419
sqlbarber,sb_04751,complete,10,1,7.582,6.183,13.396,2.336
sqlbarber,sb_04753,complete,10,1,21.885,20.976,34.999,1.749
sqlbarber,sb_04766,complete,10,1,3.449,3.128,3.885,0.244
sqlbarber,sb_04788,complete,10,1,3.050,2.595,3.461,0.418
sqlbarber,sb_04791,complete,10,1,3.148,2.794,4.788,0.417
sqlbarber,sb_04793,complete,10,1,18.748,17.101,20.504,1.375
sqlbarber,sb_04799,complete,10,1,20.276,18.850,22.609,1.310
sqlbarber,sb_04802,complete,10,1,4.997,4.183,5.632,0.355
sqlbarber,sb_04805,complete,10,1,19.157,14.398,22.142,1.428
sqlbarber,sb_04818,complete,10,1,14.564,13.602,16.765,1.214
sqlbarber,sb_04828,complete,10,1,14.553,12.026,31.373,6.438
sqlbarber,sb_04850,complete,10,1,8.247,6.309,13.074,1.405
sqlbarber,sb_04867,complete,10,1,3.952,3.143,4.508,0.518
sqlbarber,sb_04868,complete,10,1,3.217,2.864,3.590,0.319
sqlbarber,sb_04872,complete,10,1,3.108,2.781,3.609,0.529
sqlbarber,sb_04895,complete,10,1,3.112,2.468,3.799,0.271
sqlbarber,sb_04900,complete,10,1,3.519,2.662,4.284,0.867
sqlbarber,sb_04903,complete,10,1,6.179,4.975,7.664,0.415
sqlbarber,sb_04911,complete,10,1,19.563,16.192,21.294,1.261
sqlbarber,sb_04923,complete,10,1,14.284,12.816,18.980,2.288
sqlbarber,sb_04924,complete,10,1,21.773,20.266,22.513,1.428
sqlbarber,sb_04925,complete,10,1,15.281,12.892,22.460,2.599
sqlbarber,sb_04939,complete,10,1,20.353,18.638,23.000,1.694
sqlbarber,sb_04946,complete,10,1,3.258,2.953,4.326,0.315
sqlbarber,sb_04947,complete,10,1,2.955,2.727,3.939,0.326
sqlbarber,sb_04950,complete,10,1,3.224,2.803,4.279,0.574
sqlbarber,sb_04956,complete,10,1,16.672,15.496,18.674,0.954
sqlbarber,sb_04965,complete,10,1,18.749,17.457,24.726,0.800
sqlbarber,sb_04970,complete,10,1,20.777,18.599,25.287,0.570
sqlbarber,sb_04972,complete,10,1,18.358,17.819,21.011,0.640
sqlbarber,sb_04989,complete,10,1,8.951,5.984,9.669,1.335
sqlbarber,sb_05000,complete,10,1,18.611,17.237,21.566,0.800
sqlbarber,sb_05020,complete,10,1,15.531,13.145,21.019,2.859
sqlbarber,sb_05025,complete,10,1,4.212,3.183,5.296,0.187
sqlbarber,sb_05037,complete,10,1,19.257,12.694,34.284,9.124
sqlbarber,sb_05040,complete,10,1,18.145,13.903,41.066,13.527
sqlbarber,sb_05055,complete,10,1,4.059,3.204,4.736,0.374
sqlbarber,sb_05077,complete,10,1,3.253,2.970,4.207,0.677
sqlbarber,sb_05078,complete,10,1,3.207,2.951,4.318,0.632
sqlbarber,sb_05080,complete,10,1,3.249,2.795,4.981,0.578
sqlbarber,sb_05084,complete,10,1,2.903,2.620,4.423,0.365
sqlbarber,sb_05088,complete,10,1,2.885,2.624,7.801,0.368
sqlbarber,sb_05107,complete,10,1,18.829,17.982,23.887,1.560
sqlbarber,sb_05129,complete,10,1,6.966,6.210,8.027,0.877
sqlbarber,sb_05147,complete,10,1,19.101,17.912,25.837,0.667
sqlbarber,sb_05149,complete,10,1,15.130,13.128,19.605,2.621
sqlbarber,sb_05152,complete,10,1,7.902,7.659,13.296,0.618
sqlbarber,sb_05153,complete,10,1,3.758,3.187,4.459,0.285
sqlbarber,sb_05162,complete,10,1,3.162,2.774,4.739,0.343
sqlbarber,sb_05166,complete,10,1,3.070,2.794,4.191,0.573
sqlbarber,sb_05182,complete,10,1,18.995,17.702,20.309,0.772
sqlbarber,sb_05193,complete,10,1,6.551,6.338,8.365,0.607
sqlbarber,sb_05217,complete,10,1,3.404,2.765,6.154,0.394
sqlbarber,sb_05221,complete,10,1,2.968,2.596,3.614,0.492
sqlbarber,sb_05230,complete,10,1,15.120,11.930,32.431,1.343
sqlbarber,sb_05232,complete,10,1,22.359,20.907,24.603,0.735
sqlbarber,sb_05244,complete,10,1,3.518,3.019,5.386,0.409
sqlbarber,sb_05263,complete,10,1,19.005,17.788,20.911,1.203
sqlbarber,sb_05273,complete,10,1,15.533,12.582,22.412,4.661
sqlbarber,sb_05278,complete,10,1,20.876,18.093,23.095,0.882
sqlbarber,sb_05283,complete,10,1,19.038,17.486,20.273,1.090
sqlbarber,sb_05292,complete,10,1,16.913,13.209,35.409,7.513
sqlbarber,sb_05303,complete,10,1,4.030,3.324,4.527,0.383
sqlbarber,sb_05306,complete,10,1,15.496,13.236,33.786,11.948
sqlbarber,sb_05320,complete,10,1,21.502,19.645,23.188,2.274
sqlbarber,sb_05323,complete,10,1,22.654,20.207,23.635,1.569
sqlbarber,sb_05349,complete,10,1,3.375,3.107,3.864,0.384
sqlbarber,sb_05361,complete,10,1,15.186,12.861,20.005,3.960
sqlbarber,sb_05370,complete,10,1,3.931,3.302,5.118,0.571
sqlbarber,sb_05385,complete,10,1,3.059,2.701,3.899,0.424
sqlbarber,sb_05393,complete,10,1,16.678,13.132,34.982,7.758
sqlbarber,sb_05395,complete,10,1,4.021,2.907,5.225,0.813
sqlbarber,sb_05396,complete,10,1,3.264,2.744,4.123,0.681
sqlbarber,sb_05404,complete,10,1,14.778,11.380,28.672,3.537
sqlbarber,sb_05428,complete,10,1,15.255,13.131,35.676,3.969
sqlbarber,sb_05431,complete,10,1,8.643,6.098,9.698,0.705
sqlbarber,sb_05436,complete,10,1,13.185,12.600,32.636,1.616
sqlbarber,sb_05445,complete,10,1,22.342,19.836,24.160,1.635
sqlbarber,sb_05475,complete,10,1,22.803,20.270,27.440,2.017
sqlbarber,sb_05480,complete,10,1,15.421,11.958,21.521,2.448
sqlbarber,sb_05482,complete,10,1,21.363,18.543,25.037,1.454
sqlbarber,sb_05483,complete,10,1,16.447,11.582,23.238,5.636
sqlbarber,sb_05496,complete,10,1,4.204,3.135,4.671,0.562
sqlbarber,sb_05499,complete,10,1,3.141,2.721,3.583,0.419
sqlbarber,sb_05500,complete,10,1,3.259,2.806,3.911,0.474
sqlbarber,sb_05503,complete,10,1,17.199,15.243,27.062,5.976
sqlbarber,sb_05512,complete,10,1,3.153,2.709,4.402,0.246
sqlbarber,sb_05525,complete,10,1,2.887,2.718,3.750,0.309
sqlbarber,sb_05529,complete,10,1,2.821,2.452,3.596,0.436
sqlbarber,sb_05542,complete,10,1,3.288,2.567,4.015,0.312
sqlbarber,sb_05553,complete,10,1,2.892,2.522,3.821,0.619
sqlbarber,sb_05559,complete,10,1,5.845,4.753,6.676,0.853
sqlbarber,sb_05587,complete,10,1,3.002,2.613,4.169,0.368
sqlbarber,sb_05594,complete,10,1,19.133,16.166,23.016,2.771
sqlbarber,sb_05601,complete,10,1,21.530,17.988,22.788,2.346
sqlbarber,sb_05604,complete,10,1,17.394,15.037,18.909,2.603
sqlbarber,sb_05605,complete,10,1,15.543,12.945,20.826,1.017
sqlbarber,sb_05618,complete,10,1,18.647,13.951,28.327,5.512
sqlbarber,sb_05619,complete,10,1,17.949,12.447,23.371,5.553
sqlbarber,sb_05629,complete,10,1,21.488,19.283,27.557,1.873
sqlbarber,sb_05633,complete,10,1,18.335,11.787,25.214,6.141
sqlbarber,sb_05641,complete,10,1,3.796,2.791,4.623,0.884
sqlbarber,sb_05643,complete,10,1,3.002,2.552,4.128,0.554
sqlbarber,sb_05650,complete,10,1,19.693,17.308,23.178,3.191
sqlbarber,sb_05663,complete,10,1,18.222,17.454,28.842,0.514
sqlbarber,sb_05673,complete,10,1,3.236,2.876,3.928,0.223
sqlbarber,sb_05692,complete,10,1,17.869,17.033,22.019,0.823
sqlbarber,sb_05697,complete,10,1,17.143,12.099,23.624,5.176
sqlbarber,sb_05699,complete,10,1,15.407,11.806,28.647,3.405
sqlbarber,sb_05700,complete,10,1,19.528,12.394,35.225,7.238
sqlbarber,sb_05718,complete,10,1,21.189,19.518,24.599,0.814
sqlbarber,sb_05719,complete,10,1,18.502,16.616,23.492,3.329
sqlbarber,sb_05742,complete,10,1,14.439,11.893,23.829,3.007
sqlbarber,sb_05743,complete,10,1,14.941,12.679,18.874,5.159
sqlbarber,sb_05757,complete,10,1,15.521,12.752,34.293,7.688
sqlbarber,sb_05769,complete,10,1,15.804,12.282,19.161,3.508
sqlbarber,sb_05784,complete,10,1,15.012,12.633,19.741,3.054
sqlbarber,sb_05788,complete,10,1,14.328,12.969,21.886,2.397
sqlbarber,sb_05796,complete,10,1,15.599,13.981,21.807,3.871
sqlbarber,sb_05799,complete,10,1,22.509,19.450,23.977,1.457
sqlbarber,sb_05801,complete,10,1,13.996,12.779,30.663,2.996
sqlbarber,sb_05823,complete,10,1,15.339,13.492,19.320,1.931
sqlbarber,sb_05835,complete,10,1,22.140,21.030,24.559,1.796
sqlbarber,sb_05841,complete,10,1,18.499,17.362,21.666,1.575
sqlbarber,sb_05846,complete,10,1,18.607,16.856,21.684,1.274
sqlbarber,sb_05851,complete,10,1,18.348,16.723,21.668,0.854
sqlbarber,sb_05857,complete,10,1,18.453,17.174,23.570,0.814
sqlbarber,sb_05858,complete,10,1,20.463,17.447,28.991,3.301
sqlbarber,sb_05859,complete,10,1,17.642,16.831,29.187,1.772
sqlbarber,sb_05874,complete,10,1,19.558,13.792,29.735,4.479
sqlbarber,sb_05889,complete,10,1,23.095,13.560,35.966,18.345
sqlbarber,sb_05892,complete,10,1,17.123,13.706,23.410,3.748
sqlbarber,sb_05894,complete,10,1,21.953,20.017,23.367,1.073
sqlbarber,sb_05897,complete,10,1,15.506,12.094,19.324,2.764
sqlbarber,sb_05898,complete,10,1,15.242,12.970,31.139,1.391
sqlbarber,sb_05900,complete,10,1,12.924,12.165,16.426,1.014
sqlbarber,sb_05901,complete,10,1,13.693,11.278,28.081,5.174
sqlbarber,sb_05902,complete,10,1,12.925,11.117,34.967,4.616
sqlbarber,sb_05903,complete,10,1,15.659,11.859,21.663,4.400
sqlbarber,sb_05905,complete,10,1,15.488,14.066,18.797,3.929
sqlbarber,sb_05907,complete,10,1,14.373,13.521,23.863,4.039
sqlbarber,sb_05908,complete,10,1,14.415,13.007,16.725,1.574
sqlbarber,sb_05909,complete,10,1,13.886,12.401,17.749,1.101
sqlbarber,sb_05911,complete,10,1,13.911,12.906,14.953,1.110
sqlbarber,sb_05912,complete,10,1,14.424,13.152,15.404,0.830
sqlbarber,sb_05913,complete,10,1,15.098,13.426,20.343,2.294
sqlbarber,sb_05914,complete,10,1,14.136,12.864,20.279,2.639
sqlbarber,sb_05915,complete,10,1,14.585,12.692,18.141,1.752
sqlbarber,sb_05917,complete,10,1,4.433,3.836,6.138,0.832
sqlbarber,sb_05918,complete,10,1,13.226,12.166,18.853,1.428
sqlbarber,sb_05919,complete,10,1,15.408,13.016,18.098,2.153
sqlbarber,sb_05922,complete,10,1,13.457,12.538,29.483,2.109
sqlbarber,sb_05923,complete,10,1,13.813,12.814,33.962,3.563
sqlbarber,sb_05924,complete,10,1,13.968,13.316,17.961,2.020
sqlbarber,sb_05925,complete,10,1,14.591,13.901,17.313,1.133
sqlbarber,sb_05927,complete,10,1,14.581,12.947,21.918,3.069
sqlbarber,sb_05928,complete,10,1,14.124,12.844,20.788,3.780
sqlbarber,sb_05929,complete,10,1,23.480,21.308,28.373,2.138
sqlbarber,sb_05930,complete,10,1,18.822,17.368,19.854,0.728
sqlbarber,sb_05931,complete,10,1,18.418,17.233,19.100,1.100
sqlbarber,sb_05932,complete,10,1,18.152,16.992,19.003,0.931
sqlbarber,sb_05933,complete,10,1,15.001,12.120,22.288,2.523
sqlbarber,sb_05934,complete,10,1,15.623,13.755,22.008,3.723
sqlbarber,sb_05935,complete,10,1,16.255,13.608,24.955,6.150
sqlbarber,sb_05936,complete,10,1,15.791,13.337,33.731,3.047
sqlbarber,sb_05937,complete,10,1,14.033,12.944,20.817,2.605
sqlbarber,sb_05938,complete,10,1,14.909,13.499,35.526,1.976
sqlbarber,sb_05939,complete,10,1,15.611,14.156,24.399,4.145
sqlbarber,sb_05940,complete,10,1,14.453,13.436,21.137,0.973
sqlbarber,sb_05941,complete,10,1,15.088,13.508,23.321,2.550
sqlbarber,sb_05945,complete,10,1,16.026,13.249,22.209,3.728
sqlbarber,sb_05947,complete,10,1,15.090,12.708,20.486,1.508
sqlbarber,sb_05948,complete,10,1,15.067,13.007,18.757,4.735
sqlbarber,sb_05950,complete,10,1,14.601,13.155,36.926,2.476
sqlbarber,sb_05954,complete,10,1,14.335,12.877,16.283,1.492
sqlbarber,sb_05958,complete,10,1,15.102,12.765,24.212,2.182
sqlbarber,sb_05961,complete,10,1,14.027,13.116,27.555,1.782
sqlbarber,sb_05964,complete,10,1,14.012,12.821,18.847,2.895
sqlbarber,sb_05966,complete,10,1,22.076,16.841,26.453,2.825
sqlbarber,sb_05967,complete,10,1,3.471,2.920,4.328,0.989
sqlbarber,sb_05968,complete,10,1,3.180,2.729,3.725,0.503
sqlbarber,sb_05969,complete,10,1,3.395,2.514,5.824,0.875
sqlbarber,sb_05972,complete,10,1,15.840,12.471,32.716,0.733
sqlbarber,sb_05973,complete,10,1,15.892,13.900,34.743,3.892
sqlbarber,sb_05976,complete,10,1,18.405,13.125,36.042,12.133
sqlbarber,sb_05977,complete,10,1,13.759,13.059,19.737,1.312
sqlbarber,sb_05978,complete,10,1,14.282,13.080,18.127,1.569
sqlbarber,sb_05980,complete,10,1,4.091,3.830,5.760,0.803
sqlbarber,sb_05981,complete,10,1,14.302,12.329,27.716,4.410
sqlbarber,sb_05982,complete,10,1,21.558,20.469,23.971,0.936
sqlbarber,sb_05983,complete,10,1,22.829,19.535,26.243,0.893
sqlbarber,sb_05985,complete,10,1,18.767,17.636,22.316,1.078
sqlbarber,sb_05987,complete,10,1,18.290,16.764,22.476,1.270
sqlbarber,sb_05988,complete,10,1,18.083,17.391,22.245,0.948
sqlbarber,sb_05989,complete,10,1,18.450,17.565,22.038,0.923
sqlbarber,sb_05991,complete,10,1,17.670,13.423,20.858,5.405
sqlbarber,sb_05993,complete,10,1,4.098,2.993,6.409,0.728
sqlbarber,sb_05995,complete,10,1,18.151,12.727,33.818,7.661
sqlbarber,sb_05997,complete,10,1,3.857,3.253,5.099,0.558
sqlbarber,sb_05998,complete,10,1,3.235,2.853,3.750,0.369
sqlbarber,sb_05999,complete,10,1,16.641,12.954,27.126,6.742
sqlbarber,sb_06000,complete,10,1,21.855,20.605,22.976,0.645
sqlbarber,sb_06001,complete,10,1,3.614,2.948,4.656,0.419
sqlbarber,sb_06002,complete,10,1,2.950,2.724,3.992,0.206
sqlbarber,sb_06003,complete,10,1,2.933,2.690,4.679,0.436
sqlbarber,sb_06004,complete,10,1,2.819,2.463,3.360,0.255
sqlbarber,sb_06007,complete,10,1,17.316,12.646,28.774,5.888
sqlbarber,sb_06011,complete,10,1,18.148,14.113,32.187,4.289
sqlbarber,sb_06015,complete,10,1,20.662,18.749,21.654,1.433
sqlbarber,sb_06018,complete,10,1,15.971,13.626,30.966,3.259
sqlbarber,sb_06019,complete,10,1,15.025,13.197,28.488,3.540
sqlbarber,sb_06021,complete,10,1,15.483,13.687,36.848,3.518
sqlbarber,sb_06022,complete,10,1,13.982,13.007,17.739,1.171
sqlbarber,sb_06024,complete,10,1,15.585,12.562,34.799,2.950
sqlbarber,sb_06026,complete,10,1,13.945,13.417,20.476,1.785
sqlbarber,sb_06028,complete,10,1,15.498,13.461,21.098,1.954
sqlbarber,sb_06030,complete,10,1,15.947,13.926,28.416,3.687
sqlbarber,sb_06031,complete,10,1,15.430,12.810,19.638,2.545
sqlbarber,sb_06032,complete,10,1,15.058,13.261,20.299,2.447
sqlbarber,sb_06034,complete,10,1,14.133,12.960,19.014,1.661
sqlbarber,sb_06037,complete,10,1,14.357,12.978,16.152,1.668
sqlbarber,sb_06038,complete,10,1,15.163,13.421,20.083,2.790
sqlbarber,sb_06039,complete,10,1,15.401,13.077,22.144,2.132
sqlbarber,sb_06040,complete,10,1,15.148,13.248,21.725,2.031
sqlbarber,sb_06042,complete,10,1,14.563,13.324,28.303,1.730
sqlbarber,sb_06043,complete,10,1,24.185,21.472,26.645,1.914
sqlbarber,sb_06044,complete,10,1,14.122,12.107,29.964,5.142
sqlbarber,sb_06045,complete,10,1,15.043,12.814,19.679,3.152
sqlbarber,sb_06048,complete,10,1,14.611,12.567,18.130,1.987
sqlbarber,sb_06049,complete,10,1,16.052,12.776,29.727,4.779
sqlbarber,sb_06050,complete,10,1,13.761,12.371,17.899,4.221
sqlbarber,sb_06051,complete,10,1,14.422,11.797,30.835,3.126
sqlbarber,sb_06053,complete,10,1,14.367,13.070,21.661,2.269
sqlbarber,sb_06054,complete,10,1,13.956,13.055,17.417,1.870
sqlbarber,sb_06057,complete,10,1,15.965,13.140,21.609,4.770
sqlbarber,sb_06060,complete,10,1,14.824,13.120,24.868,3.691
sqlbarber,sb_06062,complete,10,1,14.133,13.021,32.998,9.677
sqlbarber,sb_06064,complete,10,1,14.664,13.539,24.429,2.259
sqlbarber,sb_06065,complete,10,1,14.753,13.780,17.540,2.536
sqlbarber,sb_06067,complete,10,1,15.329,14.187,24.349,2.853
sqlbarber,sb_06068,complete,10,1,15.221,13.914,21.610,3.180
sqlbarber,sb_06069,complete,10,1,14.481,13.229,18.930,2.850
sqlbarber,sb_06070,complete,10,1,14.694,12.724,26.528,2.210
sqlbarber,sb_06071,complete,10,1,15.562,13.461,19.324,1.673
sqlbarber,sb_06073,complete,10,1,15.188,14.034,19.546,3.087
sqlbarber,sb_06074,complete,10,1,15.406,13.782,18.478,1.990
sqlbarber,sb_06075,complete,10,1,4.062,3.694,4.636,0.302
sqlbarber,sb_06076,complete,10,1,13.152,12.701,16.775,1.161
sqlbarber,sb_06077,complete,10,1,13.972,13.307,31.328,1.207
sqlbarber,sb_06079,complete,10,1,14.633,13.874,21.398,1.417
sqlbarber,sb_06080,complete,10,1,14.863,13.439,36.910,2.133
sqlbarber,sb_06081,complete,10,1,15.297,13.152,19.540,3.348
sqlbarber,sb_06086,complete,10,1,14.101,13.342,17.229,1.562
sqlbarber,sb_06087,complete,10,1,14.960,13.476,37.746,1.757
sqlbarber,sb_06088,complete,10,1,14.941,13.725,22.490,2.469
sqlbarber,sb_06089,complete,10,1,14.085,13.474,17.596,0.238
sqlbarber,sb_06091,complete,10,1,14.439,13.875,16.139,0.835
sqlbarber,sb_06092,complete,10,1,4.543,3.893,5.041,0.379
sqlbarber,sb_06097,complete,10,1,13.462,12.942,18.086,0.952
sqlbarber,sb_06099,complete,10,1,15.005,13.227,19.420,3.138
sqlbarber,sb_06101,complete,10,1,14.997,13.495,18.053,1.349
sqlbarber,sb_06103,complete,10,1,4.289,3.521,6.850,1.309
sqlbarber,sb_06104,complete,10,1,25.605,23.619,28.625,1.352
sqlbarber,sb_06106,complete,10,1,14.914,13.697,25.580,3.479
sqlbarber,sb_06107,complete,10,1,14.485,13.369,21.605,2.288
sqlbarber,sb_06108,complete,10,1,15.608,12.998,19.997,2.936
sqlbarber,sb_06110,complete,10,1,14.436,13.763,17.646,1.670
sqlbarber,sb_06112,complete,10,1,5.199,4.644,8.247,1.442
sqlbarber,sb_06113,complete,10,1,4.295,3.897,6.149,0.524
sqlbarber,sb_06115,complete,10,1,4.046,3.456,6.717,0.431
sqlbarber,sb_06116,complete,10,1,4.793,4.095,5.732,0.494
sqlbarber,sb_06118,complete,10,1,4.857,4.292,5.283,0.433
sqlbarber,sb_06120,complete,10,1,4.159,3.638,5.236,1.052
sqlbarber,sb_06121,complete,10,1,3.910,3.401,4.598,0.530
sqlbarber,sb_06123,complete,10,1,4.403,4.143,5.218,0.602
sqlbarber,sb_06124,complete,10,1,3.833,3.207,4.366,0.302
sqlbarber,sb_06126,complete,10,1,3.929,3.469,4.616,0.341
sqlbarber,sb_06128,complete,10,1,3.646,3.269,3.925,0.228
sqlbarber,sb_06129,complete,10,1,4.872,4.269,5.303,0.757
sqlbarber,sb_06131,complete,10,1,4.301,3.358,5.033,1.132
sqlbarber,sb_06132,complete,10,1,4.649,3.809,7.556,1.349
sqlbarber,sb_06134,complete,10,1,4.485,3.991,6.448,0.641
sqlbarber,sb_06135,complete,10,1,3.615,3.311,8.804,1.164
sqlbarber,sb_06136,complete,10,1,3.643,3.260,4.863,0.253
sqlbarber,sb_06138,complete,10,1,4.001,3.336,4.847,0.712
sqlbarber,sb_06139,complete,10,1,3.503,3.286,4.067,0.494
sqlbarber,sb_06141,complete,10,1,3.513,3.336,4.441,0.389
sqlbarber,sb_06143,complete,10,1,3.543,3.297,4.178,0.217
sqlbarber,sb_06145,complete,10,1,3.559,3.217,5.357,0.439
sqlbarber,sb_06146,complete,10,1,15.502,13.984,25.283,2.378
sqlbarber,sb_06148,complete,10,1,4.396,3.828,5.884,0.962
sqlbarber,sb_06149,complete,10,1,3.918,3.669,4.430,0.316
sqlbarber,sb_06151,complete,10,1,15.921,13.793,31.267,2.254
sqlbarber,sb_06152,complete,10,1,20.645,19.142,23.255,1.902
sqlbarber,sb_06153,complete,10,1,3.631,3.253,4.978,0.934
sqlbarber,sb_06155,complete,10,1,19.840,17.951,21.098,1.707
sqlbarber,sb_06157,complete,10,1,3.295,2.947,4.457,0.319
sqlbarber,sb_06158,complete,10,1,3.301,2.751,3.945,0.536
sqlbarber,sb_06160,complete,10,1,19.273,17.480,23.248,3.288
sqlbarber,sb_06161,complete,10,1,3.011,2.877,5.161,0.123
sqlbarber,sb_06164,complete,10,1,3.101,2.603,3.732,0.472
sqlbarber,sb_06165,complete,10,1,18.158,16.842,25.672,1.488
sqlbarber,sb_06166,complete,10,1,18.208,17.799,21.040,1.313
sqlbarber,sb_06169,complete,10,1,20.565,19.638,32.026,1.669
sqlbarber,sb_06170,complete,10,1,3.721,3.004,4.498,0.319
sqlbarber,sb_06172,complete,10,1,3.203,2.741,3.941,0.308
sqlbarber,sb_06174,complete,10,1,21.160,19.792,24.741,1.067
sqlbarber,sb_06175,complete,10,1,3.495,2.743,3.729,0.523
sqlbarber,sb_06178,complete,10,1,19.621,18.552,20.672,1.166
sqlbarber,sb_06179,complete,10,1,3.109,2.809,3.750,0.358
sqlbarber,sb_06180,complete,10,1,3.279,2.692,4.200,0.446
