variant,tier,engine,query_id,median_ms,n_success
keyskew_only,medium,cedardb,query_89,180.0,10
keyskew_only,medium,cedardb,query_91,55.5,10
keyskew_only,medium,cedardb,query_92,63.5,10
keyskew_only,medium,cedardb,query_93,2226.5,10
keyskew_only,medium,cedardb,query_94,111.0,10
keyskew_only,medium,cedardb,query_95,72.5,10
keyskew_only,medium,cedardb,query_97,44.0,10
keyskew_only,medium,cedardb,query_98,133.5,10
keyskew_only,medium,cedardb,query_99,84.0,10
keyskew_only,medium,cedardb,query_union_U2,928.0,10
keyskew_only,medium,cedardb,query_union_U5,2518.0,10
keyskew_only,medium,cedardb,query_union_U10,7002.5,10
keyskew_only,medium,cedardb,query_union_U20,16162.0,10
keyskew_only,medium,cedardb,query_union_U200,186116.0,10
keyskew_only,medium,duckdb,query_1,120.5,10
keyskew_only,medium,duckdb,query_2,284.0,10
keyskew_only,medium,duckdb,query_3,808.0,10
keyskew_only,medium,duckdb,query_4,236.0,10
keyskew_only,medium,duckdb,query_5,250.5,10
keyskew_only,medium,duckdb,query_6,401.0,10
keyskew_only,medium,duckdb,query_7,126.0,10
keyskew_only,medium,duckdb,query_8,275.0,10
keyskew_only,medium,duckdb,query_9,436.0,10
keyskew_only,medium,duckdb,query_10,511.0,10
keyskew_only,medium,duckdb,query_11,234.0,10
keyskew_only,medium,duckdb,query_12,217.5,10
keyskew_only,medium,duckdb,query_13,131.5,10
keyskew_only,medium,duckdb,query_14,184.0,10
keyskew_only,medium,duckdb,query_15,204.0,10
keyskew_only,medium,duckdb,query_17,187.5,10
keyskew_only,medium,duckdb,query_18,222.5,10
keyskew_only,medium,duckdb,query_20,450.5,10
keyskew_only,medium,duckdb,query_21,899.0,10
keyskew_only,medium,duckdb,query_22,245.0,10
keyskew_only,medium,duckdb,query_23,365.0,10
keyskew_only,medium,duckdb,query_24,201.0,10
keyskew_only,medium,duckdb,query_25,138.0,10
keyskew_only,medium,duckdb,query_26,313.5,10
keyskew_only,medium,duckdb,query_27,206.0,10
keyskew_only,medium,duckdb,query_28,279.0,10
keyskew_only,medium,duckdb,query_30,329.5,10
keyskew_only,medium,duckdb,query_31,236.5,10
keyskew_only,medium,duckdb,query_32,270.5,10
keyskew_only,medium,duckdb,query_33,295.5,10
keyskew_only,medium,duckdb,query_35,1062.5,10
keyskew_only,medium,duckdb,query_36,295.5,10
keyskew_only,medium,duckdb,query_37,300.5,10
keyskew_only,medium,duckdb,query_39,312.5,10
keyskew_only,medium,duckdb,query_40,109.0,10
keyskew_only,medium,duckdb,query_41,481.5,10
keyskew_only,medium,duckdb,query_42,477.5,10
keyskew_only,medium,duckdb,query_43,359.5,10
keyskew_only,medium,duckdb,query_44,164.5,10
keyskew_only,medium,duckdb,query_45,283.5,10
keyskew_only,medium,duckdb,query_46,1305.0,10
keyskew_only,medium,duckdb,query_47,687.0,10
keyskew_only,medium,duckdb,query_48,435.5,10
keyskew_only,medium,duckdb,query_49,164.5,10
keyskew_only,medium,duckdb,query_50,260.5,10
keyskew_only,medium,duckdb,query_51,629.0,10
keyskew_only,medium,duckdb,query_52,254.5,10
keyskew_only,medium,duckdb,query_53,374.0,10
keyskew_only,medium,duckdb,query_54,269.5,10
keyskew_only,medium,duckdb,query_55,1303.0,10
keyskew_only,medium,duckdb,query_56,246.0,10
keyskew_only,medium,duckdb,query_57,206.5,10
keyskew_only,medium,duckdb,query_58,231.0,10
keyskew_only,medium,duckdb,query_59,310.5,10
keyskew_only,medium,duckdb,query_60,262.5,10
keyskew_only,medium,duckdb,query_61,277.0,10
keyskew_only,medium,duckdb,query_62,123.0,10
keyskew_only,medium,duckdb,query_63,518.5,10
keyskew_only,medium,duckdb,query_64,160.0,10
keyskew_only,medium,duckdb,query_65,128.5,10
keyskew_only,medium,duckdb,query_66,258.0,10
keyskew_only,medium,duckdb,query_67,199.0,10
keyskew_only,medium,duckdb,query_68,399.5,10
keyskew_only,medium,duckdb,query_69,568.5,10
keyskew_only,medium,duckdb,query_70,364.5,10
keyskew_only,medium,duckdb,query_71,484.0,10
keyskew_only,medium,duckdb,query_73,236.5,10
keyskew_only,medium,duckdb,query_74,270.5,10
keyskew_only,medium,duckdb,query_75,201.0,10
keyskew_only,medium,duckdb,query_76,288.5,10
keyskew_only,medium,duckdb,query_77,278.0,10
keyskew_only,medium,duckdb,query_79,213.0,10
keyskew_only,medium,duckdb,query_80,113.5,10
keyskew_only,medium,duckdb,query_81,272.0,10
keyskew_only,medium,duckdb,query_82,168.0,10
keyskew_only,medium,duckdb,query_83,261.0,10
keyskew_only,medium,duckdb,query_84,263.0,10
keyskew_only,medium,duckdb,query_85,282.0,10
keyskew_only,medium,duckdb,query_86,167.5,10
keyskew_only,medium,duckdb,query_87,577.5,10
keyskew_only,medium,duckdb,query_88,264.0,10
keyskew_only,medium,duckdb,query_89,264.0,10
keyskew_only,medium,duckdb,query_91,292.5,10
keyskew_only,medium,duckdb,query_92,278.0,10
keyskew_only,medium,duckdb,query_93,462.5,10
keyskew_only,medium,duckdb,query_94,275.5,10
keyskew_only,medium,duckdb,query_95,248.5,10
keyskew_only,medium,duckdb,query_97,228.0,10
keyskew_only,medium,duckdb,query_98,369.0,10
keyskew_only,medium,duckdb,query_99,326.5,10
keyskew_only,medium,duckdb,query_union_U2,177.5,10
keyskew_only,medium,duckdb,query_union_U5,256.5,10
keyskew_only,medium,duckdb,query_union_U10,557.0,10
keyskew_only,medium,duckdb,query_union_U20,1155.5,10
keyskew_only,medium,duckdb,query_union_U200,10690.5,10
keyskew_only,medium,monetdb,query_1,35.0,10
keyskew_only,medium,monetdb,query_2,196.5,10
keyskew_only,medium,monetdb,query_3,6274.5,10
keyskew_only,medium,monetdb,query_4,71.0,10
keyskew_only,medium,monetdb,query_5,7127.0,10
keyskew_only,medium,monetdb,query_6,7680.5,10
keyskew_only,medium,monetdb,query_7,63.5,10
keyskew_only,medium,monetdb,query_8,124.5,10
keyskew_only,medium,monetdb,query_9,1063.0,10
keyskew_only,medium,monetdb,query_10,7161.5,10
keyskew_only,medium,monetdb,query_11,15.5,10
keyskew_only,medium,monetdb,query_12,72.0,10
keyskew_only,medium,monetdb,query_13,46.5,10
keyskew_only,medium,monetdb,query_14,463.0,10
keyskew_only,medium,monetdb,query_15,79.5,10
keyskew_only,medium,monetdb,query_17,258.5,10
keyskew_only,medium,monetdb,query_18,45.5,10
keyskew_only,medium,monetdb,query_20,828.0,10
keyskew_only,medium,monetdb,query_21,17.0,10
keyskew_only,medium,monetdb,query_22,124.0,10
keyskew_only,medium,monetdb,query_23,118.5,10
keyskew_only,medium,monetdb,query_24,156.0,10
keyskew_only,medium,monetdb,query_25,65.5,10
keyskew_only,medium,monetdb,query_26,523.0,10
keyskew_only,medium,monetdb,query_27,73.5,10
keyskew_only,medium,monetdb,query_28,267.5,10
keyskew_only,medium,monetdb,query_30,817.5,10
keyskew_only,medium,monetdb,query_31,47.5,10
keyskew_only,medium,monetdb,query_32,194.5,10
keyskew_only,medium,monetdb,query_33,124.5,10
keyskew_only,medium,monetdb,query_35,17104.5,10
keyskew_only,medium,monetdb,query_36,89.5,10
keyskew_only,medium,monetdb,query_37,90.0,10
keyskew_only,medium,monetdb,query_39,138.0,10
keyskew_only,medium,monetdb,query_40,43.0,10
keyskew_only,medium,monetdb,query_41,1874.5,10
keyskew_only,medium,monetdb,query_42,552.5,10
keyskew_only,medium,monetdb,query_43,3078.0,10
keyskew_only,medium,monetdb,query_44,44.0,10
keyskew_only,medium,monetdb,query_45,198.5,10
keyskew_only,medium,monetdb,query_46,9217.5,10
keyskew_only,medium,monetdb,query_47,595.0,10
keyskew_only,medium,monetdb,query_48,3629.0,10
keyskew_only,medium,monetdb,query_49,114.0,10
keyskew_only,medium,monetdb,query_50,883.5,10
keyskew_only,medium,monetdb,query_51,1384.0,10
keyskew_only,medium,monetdb,query_52,1015.0,10
keyskew_only,medium,monetdb,query_53,872.0,10
keyskew_only,medium,monetdb,query_54,1071.5,10
keyskew_only,medium,monetdb,query_55,7060.5,10
keyskew_only,medium,monetdb,query_56,109.0,10
keyskew_only,medium,monetdb,query_57,95.5,10
keyskew_only,medium,monetdb,query_58,141.5,10
keyskew_only,medium,monetdb,query_59,117.0,10
keyskew_only,medium,monetdb,query_60,158.5,10
keyskew_only,medium,monetdb,query_61,163.0,10
keyskew_only,medium,monetdb,query_62,31.0,10
keyskew_only,medium,monetdb,query_63,141.5,10
keyskew_only,medium,monetdb,query_64,59.0,10
keyskew_only,medium,monetdb,query_65,59.5,10
keyskew_only,medium,monetdb,query_66,88.0,10
keyskew_only,medium,monetdb,query_67,92.0,10
keyskew_only,medium,monetdb,query_68,4184.5,10
keyskew_only,medium,monetdb,query_69,12141.5,10
keyskew_only,medium,monetdb,query_70,658.5,10
keyskew_only,medium,monetdb,query_71,1153.5,10
keyskew_only,medium,monetdb,query_73,77.5,10
keyskew_only,medium,monetdb,query_74,83.5,10
keyskew_only,medium,monetdb,query_75,41.5,10
keyskew_only,medium,monetdb,query_76,1083.5,10
keyskew_only,medium,monetdb,query_77,1057.0,10
keyskew_only,medium,monetdb,query_79,72.0,10
keyskew_only,medium,monetdb,query_80,30.5,10
keyskew_only,medium,monetdb,query_81,95.0,10
keyskew_only,medium,monetdb,query_82,48.5,10
keyskew_only,medium,monetdb,query_83,40.5,10
keyskew_only,medium,monetdb,query_84,1622.0,10
keyskew_only,medium,monetdb,query_85,61.5,10
keyskew_only,medium,monetdb,query_86,1066.5,10
keyskew_only,medium,monetdb,query_87,2153.0,10
keyskew_only,medium,monetdb,query_88,101.5,10
keyskew_only,medium,monetdb,query_89,198.0,10
keyskew_only,medium,monetdb,query_91,102.5,10
keyskew_only,medium,monetdb,query_92,86.5,10
keyskew_only,medium,monetdb,query_93,3109.5,10
keyskew_only,medium,monetdb,query_94,457.5,10
keyskew_only,medium,monetdb,query_95,75.5,10
keyskew_only,medium,monetdb,query_97,41.5,10
keyskew_only,medium,monetdb,query_98,793.0,10
keyskew_only,medium,monetdb,query_99,103.0,10
keyskew_only,medium,monetdb,query_union_U2,1045.5,10
keyskew_only,medium,monetdb,query_union_U5,2559.5,10
keyskew_only,medium,monetdb,query_union_U10,7399.0,10
keyskew_only,medium,monetdb,query_union_U20,15594.5,10
keyskew_only,medium,monetdb,query_union_U200,216857.5,10
skew_all,medium,cedardb,query_1,46.0,10
skew_all,medium,cedardb,query_2,236.5,10
skew_all,medium,cedardb,query_3,673.5,10
skew_all,medium,cedardb,query_4,95.0,10
skew_all,medium,cedardb,query_5,126.0,10
skew_all,medium,cedardb,query_6,132.5,10
skew_all,medium,cedardb,query_7,65.5,10
skew_all,medium,cedardb,query_8,105.5,10
skew_all,medium,cedardb,query_9,567.0,10
skew_all,medium,cedardb,query_10,347.0,10
skew_all,medium,cedardb,query_11,88.0,10
skew_all,medium,cedardb,query_12,73.0,10
skew_all,medium,cedardb,query_13,49.5,10
skew_all,medium,cedardb,query_14,94.5,10
skew_all,medium,cedardb,query_15,58.0,10
skew_all,medium,cedardb,query_17,67.0,10
skew_all,medium,cedardb,query_18,95.5,10
skew_all,medium,cedardb,query_20,159.0,10
skew_all,medium,cedardb,query_21,149.5,10
skew_all,medium,cedardb,query_22,109.5,10
skew_all,medium,cedardb,query_23,93.0,10
skew_all,medium,cedardb,query_24,83.5,10
skew_all,medium,cedardb,query_25,70.0,10
skew_all,medium,cedardb,query_26,78.0,10
skew_all,medium,cedardb,query_27,91.0,10
skew_all,medium,cedardb,query_28,84.0,10
skew_all,medium,cedardb,query_30,1301.0,10
skew_all,medium,cedardb,query_31,80.0,10
skew_all,medium,cedardb,query_32,214.0,10
skew_all,medium,cedardb,query_33,64.0,10
skew_all,medium,cedardb,query_35,292.0,10
skew_all,medium,cedardb,query_36,205.5,10
skew_all,medium,cedardb,query_37,107.0,10
skew_all,medium,cedardb,query_39,82.5,10
skew_all,medium,cedardb,query_40,58.0,10
skew_all,medium,cedardb,query_41,540.5,10
skew_all,medium,cedardb,query_42,460.0,10
skew_all,medium,cedardb,query_43,70.5,10
skew_all,medium,cedardb,query_44,61.0,10
skew_all,medium,cedardb,query_45,190.5,10
skew_all,medium,cedardb,query_46,737.0,10
skew_all,medium,cedardb,query_47,195.5,10
skew_all,medium,cedardb,query_48,563.5,10
skew_all,medium,cedardb,query_49,102.5,10
skew_all,medium,cedardb,query_50,126.5,10
skew_all,medium,cedardb,query_51,1361.5,10
skew_all,medium,cedardb,query_52,81.0,10
skew_all,medium,cedardb,query_53,252.5,10
skew_all,medium,cedardb,query_54,1467.0,10
skew_all,medium,cedardb,query_55,328.5,10
skew_all,medium,cedardb,query_56,149.5,10
skew_all,medium,cedardb,query_57,104.0,10
skew_all,medium,cedardb,query_58,81.0,10
skew_all,medium,cedardb,query_59,166.0,10
skew_all,medium,cedardb,query_60,91.0,10
skew_all,medium,cedardb,query_61,79.5,10
skew_all,medium,cedardb,query_62,80.5,10
skew_all,medium,cedardb,query_63,104.0,10
skew_all,medium,cedardb,query_64,61.0,10
skew_all,medium,cedardb,query_65,61.0,10
skew_all,medium,cedardb,query_66,85.0,10
skew_all,medium,cedardb,query_67,58.0,10
skew_all,medium,cedardb,query_68,143.5,10
skew_all,medium,cedardb,query_69,2592.5,10
skew_all,medium,cedardb,query_70,214.5,10
skew_all,medium,cedardb,query_71,225.5,10
skew_all,medium,cedardb,query_73,62.5,10
skew_all,medium,cedardb,query_74,110.5,10
skew_all,medium,cedardb,query_75,85.5,10
skew_all,medium,cedardb,query_76,777.5,10
skew_all,medium,cedardb,query_77,1481.5,10
skew_all,medium,cedardb,query_79,57.5,10
skew_all,medium,cedardb,query_80,50.0,10
skew_all,medium,cedardb,query_81,83.5,10
skew_all,medium,cedardb,query_82,66.5,10
skew_all,medium,cedardb,query_83,109.0,10
skew_all,medium,cedardb,query_84,125.0,10
skew_all,medium,cedardb,query_85,112.5,10
skew_all,medium,cedardb,query_86,84.0,10
skew_all,medium,cedardb,query_87,201.0,10
skew_all,medium,cedardb,query_88,129.5,10
skew_all,medium,cedardb,query_89,182.5,10
skew_all,medium,cedardb,query_91,55.0,10
skew_all,medium,cedardb,query_92,64.5,10
skew_all,medium,cedardb,query_93,2231.0,10
skew_all,medium,cedardb,query_94,99.0,10
skew_all,medium,cedardb,query_95,62.5,10
skew_all,medium,cedardb,query_97,43.5,10
skew_all,medium,cedardb,query_98,133.0,10
skew_all,medium,cedardb,query_99,83.5,10
skew_all,medium,cedardb,query_union_U2,928.5,10
skew_all,medium,cedardb,query_union_U5,2283.5,10
skew_all,medium,cedardb,query_union_U10,6942.0,10
skew_all,medium,cedardb,query_union_U20,16390.5,10
skew_all,medium,cedardb,query_union_U200,186428.5,10
skew_all,medium,duckdb,query_1,122.0,10
skew_all,medium,duckdb,query_2,263.5,10
skew_all,medium,duckdb,query_3,806.0,10
skew_all,medium,duckdb,query_4,232.5,10
skew_all,medium,duckdb,query_5,257.5,10
skew_all,medium,duckdb,query_6,390.5,10
skew_all,medium,duckdb,query_7,126.0,10
skew_all,medium,duckdb,query_8,271.0,10
skew_all,medium,duckdb,query_9,392.0,10
skew_all,medium,duckdb,query_10,529.0,10
skew_all,medium,duckdb,query_11,230.0,10
skew_all,medium,duckdb,query_12,209.0,10
skew_all,medium,duckdb,query_13,131.5,10
skew_all,medium,duckdb,query_14,185.0,10
skew_all,medium,duckdb,query_15,194.5,10
skew_all,medium,duckdb,query_17,193.5,10
skew_all,medium,duckdb,query_18,214.5,10
skew_all,medium,duckdb,query_20,534.5,10
skew_all,medium,duckdb,query_21,890.5,10
skew_all,medium,duckdb,query_22,228.5,10
skew_all,medium,duckdb,query_23,377.5,10
skew_all,medium,duckdb,query_24,196.0,10
skew_all,medium,duckdb,query_25,141.0,10
skew_all,medium,duckdb,query_26,324.5,10
skew_all,medium,duckdb,query_27,199.0,10
skew_all,medium,duckdb,query_28,281.0,10
skew_all,medium,duckdb,query_30,329.0,10
skew_all,medium,duckdb,query_31,233.0,10
skew_all,medium,duckdb,query_32,256.0,10
skew_all,medium,duckdb,query_33,287.0,10
skew_all,medium,duckdb,query_35,678.0,10
skew_all,medium,duckdb,query_36,285.0,10
skew_all,medium,duckdb,query_37,292.0,10
skew_all,medium,duckdb,query_39,326.5,10
skew_all,medium,duckdb,query_40,111.5,10
skew_all,medium,duckdb,query_41,430.0,10
skew_all,medium,duckdb,query_42,497.5,10
skew_all,medium,duckdb,query_43,359.0,10
skew_all,medium,duckdb,query_44,161.5,10
skew_all,medium,duckdb,query_45,278.5,10
skew_all,medium,duckdb,query_46,1399.0,10
skew_all,medium,duckdb,query_47,669.0,10
skew_all,medium,duckdb,query_48,423.0,10
skew_all,medium,duckdb,query_49,161.5,10
skew_all,medium,duckdb,query_50,256.5,10
skew_all,medium,duckdb,query_51,630.5,10
skew_all,medium,duckdb,query_52,247.0,10
skew_all,medium,duckdb,query_53,357.0,10
skew_all,medium,duckdb,query_54,267.5,10
skew_all,medium,duckdb,query_55,448.5,10
skew_all,medium,duckdb,query_56,252.5,10
skew_all,medium,duckdb,query_57,204.5,10
skew_all,medium,duckdb,query_58,227.0,10
skew_all,medium,duckdb,query_59,285.5,10
skew_all,medium,duckdb,query_60,262.5,10
skew_all,medium,duckdb,query_61,273.5,10
skew_all,medium,duckdb,query_62,125.5,10
skew_all,medium,duckdb,query_63,509.5,10
skew_all,medium,duckdb,query_64,154.5,10
skew_all,medium,duckdb,query_65,122.0,10
skew_all,medium,duckdb,query_66,251.5,10
skew_all,medium,duckdb,query_67,182.0,10
skew_all,medium,duckdb,query_68,396.0,10
skew_all,medium,duckdb,query_69,560.0,10
skew_all,medium,duckdb,query_70,257.5,10
skew_all,medium,duckdb,query_71,430.0,10
skew_all,medium,duckdb,query_73,202.5,10
skew_all,medium,duckdb,query_74,273.0,10
skew_all,medium,duckdb,query_75,156.0,10
skew_all,medium,duckdb,query_76,289.0,10
skew_all,medium,duckdb,query_77,276.0,10
skew_all,medium,duckdb,query_79,215.0,10
skew_all,medium,duckdb,query_80,116.0,10
skew_all,medium,duckdb,query_81,254.5,10
skew_all,medium,duckdb,query_82,173.0,10
skew_all,medium,duckdb,query_83,260.5,10
skew_all,medium,duckdb,query_84,257.0,10
skew_all,medium,duckdb,query_85,272.5,10
skew_all,medium,duckdb,query_86,164.0,10
skew_all,medium,duckdb,query_87,474.5,10
skew_all,medium,duckdb,query_88,257.0,10
skew_all,medium,duckdb,query_89,267.5,10
skew_all,medium,duckdb,query_91,296.5,10
skew_all,medium,duckdb,query_92,280.5,10
skew_all,medium,duckdb,query_93,472.0,10
skew_all,medium,duckdb,query_94,245.0,10
skew_all,medium,duckdb,query_95,249.5,10
skew_all,medium,duckdb,query_97,221.0,10
skew_all,medium,duckdb,query_98,363.0,10
skew_all,medium,duckdb,query_99,347.5,10
skew_all,medium,duckdb,query_union_U2,177.0,10
skew_all,medium,duckdb,query_union_U5,264.5,10
skew_all,medium,duckdb,query_union_U10,564.0,10
skew_all,medium,duckdb,query_union_U20,1195.0,10
skew_all,medium,duckdb,query_union_U200,10672.0,10
skew_all,medium,monetdb,query_1,35.0,10
skew_all,medium,monetdb,query_2,171.0,10
skew_all,medium,monetdb,query_3,5111.0,10
skew_all,medium,monetdb,query_4,65.0,10
skew_all,medium,monetdb,query_5,6713.5,10
skew_all,medium,monetdb,query_6,8153.0,10
skew_all,medium,monetdb,query_7,53.5,10
skew_all,medium,monetdb,query_8,125.5,10
skew_all,medium,monetdb,query_9,1000.5,10
skew_all,medium,monetdb,query_10,7049.0,10
skew_all,medium,monetdb,query_11,15.0,10
skew_all,medium,monetdb,query_12,63.5,10
skew_all,medium,monetdb,query_13,49.0,10
skew_all,medium,monetdb,query_14,412.5,10
skew_all,medium,monetdb,query_15,86.0,10
skew_all,medium,monetdb,query_17,285.0,10
skew_all,medium,monetdb,query_18,44.5,10
skew_all,medium,monetdb,query_20,787.5,10
skew_all,medium,monetdb,query_21,14.0,10
skew_all,medium,monetdb,query_22,112.5,10
skew_all,medium,monetdb,query_23,121.0,10
skew_all,medium,monetdb,query_24,167.0,10
skew_all,medium,monetdb,query_25,77.5,10
skew_all,medium,monetdb,query_26,472.5,10
skew_all,medium,monetdb,query_27,80.5,10
skew_all,medium,monetdb,query_28,258.5,10
skew_all,medium,monetdb,query_30,821.5,10
skew_all,medium,monetdb,query_31,46.5,10
skew_all,medium,monetdb,query_32,139.0,10
skew_all,medium,monetdb,query_33,117.5,10
skew_all,medium,monetdb,query_35,10618.5,10
skew_all,medium,monetdb,query_36,87.0,10
skew_all,medium,monetdb,query_37,94.5,10
skew_all,medium,monetdb,query_39,116.5,10
skew_all,medium,monetdb,query_40,45.5,10
skew_all,medium,monetdb,query_41,1767.0,10
skew_all,medium,monetdb,query_42,547.5,10
skew_all,medium,monetdb,query_43,3077.0,10
skew_all,medium,monetdb,query_44,43.0,10
skew_all,medium,monetdb,query_45,205.0,10
skew_all,medium,monetdb,query_46,8002.5,10
skew_all,medium,monetdb,query_47,575.5,10
skew_all,medium,monetdb,query_48,2995.5,10
skew_all,medium,monetdb,query_49,112.0,10
skew_all,medium,monetdb,query_50,880.0,10
skew_all,medium,monetdb,query_51,1284.0,10
skew_all,medium,monetdb,query_52,962.0,10
skew_all,medium,monetdb,query_53,841.0,10
skew_all,medium,monetdb,query_54,878.0,10
skew_all,medium,monetdb,query_55,4985.0,10
skew_all,medium,monetdb,query_56,114.5,10
skew_all,medium,monetdb,query_57,104.5,10
skew_all,medium,monetdb,query_58,139.5,10
skew_all,medium,monetdb,query_59,108.5,10
skew_all,medium,monetdb,query_60,153.0,10
skew_all,medium,monetdb,query_61,150.0,10
skew_all,medium,monetdb,query_62,24.0,10
skew_all,medium,monetdb,query_63,141.5,10
skew_all,medium,monetdb,query_64,56.0,10
skew_all,medium,monetdb,query_65,57.0,10
skew_all,medium,monetdb,query_66,90.0,10
skew_all,medium,monetdb,query_67,94.0,10
skew_all,medium,monetdb,query_68,3238.5,10
skew_all,medium,monetdb,query_69,11603.5,10
skew_all,medium,monetdb,query_70,164.5,10
skew_all,medium,monetdb,query_71,1130.0,10
skew_all,medium,monetdb,query_73,77.0,10
skew_all,medium,monetdb,query_74,84.0,10
skew_all,medium,monetdb,query_75,47.0,10
skew_all,medium,monetdb,query_76,992.5,10
skew_all,medium,monetdb,query_77,828.0,10
skew_all,medium,monetdb,query_79,74.0,10
skew_all,medium,monetdb,query_80,30.5,10
skew_all,medium,monetdb,query_81,89.0,10
skew_all,medium,monetdb,query_82,46.0,10
skew_all,medium,monetdb,query_83,38.0,10
skew_all,medium,monetdb,query_84,1602.5,10
skew_all,medium,monetdb,query_85,48.5,10
skew_all,medium,monetdb,query_86,1064.5,10
skew_all,medium,monetdb,query_87,2012.5,10
skew_all,medium,monetdb,query_88,102.0,10
skew_all,medium,monetdb,query_89,195.0,10
skew_all,medium,monetdb,query_91,116.5,10
skew_all,medium,monetdb,query_92,87.0,10
skew_all,medium,monetdb,query_93,2812.0,10
skew_all,medium,monetdb,query_94,463.5,10
skew_all,medium,monetdb,query_95,67.5,10
skew_all,medium,monetdb,query_97,40.0,10
skew_all,medium,monetdb,query_98,798.5,10
skew_all,medium,monetdb,query_99,119.0,10
skew_all,medium,monetdb,query_union_U2,1024.0,10
skew_all,medium,monetdb,query_union_U5,2621.0,10
skew_all,medium,monetdb,query_union_U10,7186.5,10
skew_all,medium,monetdb,query_union_U20,15545.0,10
skew_all,medium,monetdb,query_union_U200,210987.5,10
skew_only,medium,cedardb,query_1,46.5,10
skew_only,medium,cedardb,query_2,469.5,10
skew_only,medium,cedardb,query_3,685.5,10
skew_only,medium,cedardb,query_4,95.0,10
skew_only,medium,cedardb,query_5,123.5,10
skew_only,medium,cedardb,query_6,140.5,10
skew_only,medium,cedardb,query_7,55.5,10
skew_only,medium,cedardb,query_8,129.0,10
skew_only,medium,cedardb,query_9,156.0,10
skew_only,medium,cedardb,query_10,339.0,10
skew_only,medium,cedardb,query_11,87.0,10
skew_only,medium,cedardb,query_12,102.5,10
skew_only,medium,cedardb,query_13,50.5,10
skew_only,medium,cedardb,query_14,93.5,10
skew_only,medium,cedardb,query_15,57.0,10
skew_only,medium,cedardb,query_17,68.5,10
skew_only,medium,cedardb,query_18,76.0,10
skew_only,medium,cedardb,query_20,143.5,10
skew_only,medium,cedardb,query_21,106.5,10
skew_only,medium,cedardb,query_22,111.0,10
skew_only,medium,cedardb,query_23,119.5,10
skew_only,medium,cedardb,query_24,78.5,10
skew_only,medium,cedardb,query_25,62.0,10
skew_only,medium,cedardb,query_26,84.0,10
skew_only,medium,cedardb,query_27,95.5,10
skew_only,medium,cedardb,query_28,100.0,10
skew_only,medium,cedardb,query_30,1294.0,10
skew_only,medium,cedardb,query_31,82.5,10
skew_only,medium,cedardb,query_32,213.0,10
skew_only,medium,cedardb,query_33,75.5,10
skew_only,medium,cedardb,query_35,286.0,10
skew_only,medium,cedardb,query_36,205.0,10
skew_only,medium,cedardb,query_37,98.5,10
skew_only,medium,cedardb,query_39,92.0,10
skew_only,medium,cedardb,query_40,59.0,10
skew_only,medium,cedardb,query_41,192.0,10
skew_only,medium,cedardb,query_42,473.5,10
skew_only,medium,cedardb,query_43,79.0,10
skew_only,medium,cedardb,query_44,63.0,10
skew_only,medium,cedardb,query_45,196.5,10
skew_only,medium,cedardb,query_46,741.5,10
skew_only,medium,cedardb,query_47,399.5,10
skew_only,medium,cedardb,query_48,563.5,10
skew_only,medium,cedardb,query_49,104.0,10
skew_only,medium,cedardb,query_50,113.0,10
skew_only,medium,cedardb,query_51,202.0,10
skew_only,medium,cedardb,query_52,136.5,10
skew_only,medium,cedardb,query_53,136.5,10
skew_only,medium,cedardb,query_54,1687.5,10
skew_only,medium,cedardb,query_55,299.0,10
skew_only,medium,cedardb,query_56,153.0,10
skew_only,medium,cedardb,query_57,62.5,10
skew_only,medium,cedardb,query_58,85.0,10
skew_only,medium,cedardb,query_59,161.5,10
skew_only,medium,cedardb,query_60,79.0,10
skew_only,medium,cedardb,query_61,81.0,10
skew_only,medium,cedardb,query_62,77.5,10
skew_only,medium,cedardb,query_63,105.0,10
skew_only,medium,cedardb,query_64,62.5,10
skew_only,medium,cedardb,query_65,60.0,10
skew_only,medium,cedardb,query_66,98.0,10
skew_only,medium,cedardb,query_67,88.0,10
skew_only,medium,cedardb,query_68,149.5,10
skew_only,medium,cedardb,query_69,2611.0,10
skew_only,medium,cedardb,query_70,210.5,10
skew_only,medium,cedardb,query_71,233.5,10
skew_only,medium,cedardb,query_73,79.5,10
skew_only,medium,cedardb,query_74,72.5,10
skew_only,medium,cedardb,query_75,85.0,10
skew_only,medium,cedardb,query_76,194.0,10
skew_only,medium,cedardb,query_77,1535.0,10
skew_only,medium,cedardb,query_79,62.0,10
skew_only,medium,cedardb,query_80,56.5,10
skew_only,medium,cedardb,query_81,91.5,10
skew_only,medium,cedardb,query_82,80.0,10
skew_only,medium,cedardb,query_83,112.5,10
skew_only,medium,cedardb,query_84,121.5,10
skew_only,medium,cedardb,query_85,152.5,10
skew_only,medium,cedardb,query_86,81.0,10
skew_only,medium,cedardb,query_87,138.0,10
skew_only,medium,cedardb,query_88,124.0,10
skew_only,medium,cedardb,query_89,177.0,10
skew_only,medium,cedardb,query_91,55.5,10
skew_only,medium,cedardb,query_92,63.5,10
skew_only,medium,cedardb,query_93,287.5,10
skew_only,medium,cedardb,query_94,102.0,10
skew_only,medium,cedardb,query_95,84.0,10
skew_only,medium,cedardb,query_97,42.0,10
skew_only,medium,cedardb,query_98,144.0,10
skew_only,medium,cedardb,query_99,83.5,10
skew_only,medium,cedardb,query_union_U2,929.0,10
skew_only,medium,cedardb,query_union_U5,2260.5,10
skew_only,medium,cedardb,query_union_U10,7098.0,10
