variant,tier,engine,query_id,median_ms,n_success
baseline,medium,cedardb,query_1,55.5,10
baseline,medium,cedardb,query_2,1460.5,10
baseline,medium,cedardb,query_3,1449.0,10
baseline,medium,cedardb,query_4,116.0,10
baseline,medium,cedardb,query_5,229.0,10
baseline,medium,cedardb,query_6,523.5,10
baseline,medium,cedardb,query_7,217.0,10
baseline,medium,cedardb,query_8,675.5,10
baseline,medium,cedardb,query_9,2699.0,10
baseline,medium,cedardb,query_10,2178.0,10
baseline,medium,cedardb,query_11,174.0,10
baseline,medium,cedardb,query_12,146.0,10
baseline,medium,cedardb,query_13,81.0,10
baseline,medium,cedardb,query_14,184.5,10
baseline,medium,cedardb,query_15,103.0,10
baseline,medium,cedardb,query_17,72.5,10
baseline,medium,cedardb,query_18,154.5,10
baseline,medium,cedardb,query_20,913.5,10
baseline,medium,cedardb,query_21,478.0,10
baseline,medium,cedardb,query_22,400.5,10
baseline,medium,cedardb,query_23,210.5,10
baseline,medium,cedardb,query_24,220.0,10
baseline,medium,cedardb,query_25,81.0,10
baseline,medium,cedardb,query_26,206.5,10
baseline,medium,cedardb,query_27,242.5,10
baseline,medium,cedardb,query_28,174.0,10
baseline,medium,cedardb,query_30,479.5,10
baseline,medium,cedardb,query_31,167.0,10
baseline,medium,cedardb,query_32,590.0,10
baseline,medium,cedardb,query_33,141.0,10
baseline,medium,cedardb,query_35,3000.0,10
baseline,medium,cedardb,query_36,384.5,10
baseline,medium,cedardb,query_37,424.0,10
baseline,medium,cedardb,query_39,94.5,10
baseline,medium,cedardb,query_40,93.0,10
baseline,medium,cedardb,query_41,2860.0,10
baseline,medium,cedardb,query_42,1409.5,10
baseline,medium,cedardb,query_43,104.0,10
baseline,medium,cedardb,query_44,157.0,10
baseline,medium,cedardb,query_45,482.0,10
baseline,medium,cedardb,query_46,2218.0,10
baseline,medium,cedardb,query_47,3869.5,10
baseline,medium,cedardb,query_48,798.5,10
baseline,medium,cedardb,query_49,263.0,10
baseline,medium,cedardb,query_50,218.0,10
baseline,medium,cedardb,query_51,912.0,10
baseline,medium,cedardb,query_52,496.5,10
baseline,medium,cedardb,query_53,1910.0,10
baseline,medium,cedardb,query_54,2526.5,10
baseline,medium,cedardb,query_55,4495.0,10
baseline,medium,cedardb,query_56,324.5,10
baseline,medium,cedardb,query_57,101.5,10
baseline,medium,cedardb,query_58,256.5,10
baseline,medium,cedardb,query_59,387.0,10
baseline,medium,cedardb,query_60,262.5,10
baseline,medium,cedardb,query_61,271.0,10
baseline,medium,cedardb,query_62,117.5,10
baseline,medium,cedardb,query_63,152.5,10
baseline,medium,cedardb,query_64,117.0,10
baseline,medium,cedardb,query_65,147.0,10
baseline,medium,cedardb,query_66,181.0,10
baseline,medium,cedardb,query_67,218.0,10
baseline,medium,cedardb,query_68,658.0,10
baseline,medium,cedardb,query_69,4606.5,10
baseline,medium,cedardb,query_70,1298.5,10
baseline,medium,cedardb,query_71,1641.0,10
baseline,medium,cedardb,query_73,206.5,10
baseline,medium,cedardb,query_74,96.5,10
baseline,medium,cedardb,query_75,118.5,10
baseline,medium,cedardb,query_76,793.0,10
baseline,medium,cedardb,query_77,2482.0,10
baseline,medium,cedardb,query_79,91.5,10
baseline,medium,cedardb,query_80,142.0,10
baseline,medium,cedardb,query_81,282.5,10
baseline,medium,cedardb,query_82,197.0,10
baseline,medium,cedardb,query_83,397.5,10
baseline,medium,cedardb,query_84,226.0,10
baseline,medium,cedardb,query_85,475.0,10
baseline,medium,cedardb,query_86,239.0,10
baseline,medium,cedardb,query_87,1023.5,10
baseline,medium,cedardb,query_88,290.0,10
baseline,medium,cedardb,query_89,1013.5,10
baseline,medium,cedardb,query_91,109.5,10
baseline,medium,cedardb,query_92,91.5,10
baseline,medium,cedardb,query_93,1547.5,10
baseline,medium,cedardb,query_94,423.5,10
baseline,medium,cedardb,query_95,142.0,10
baseline,medium,cedardb,query_97,467.0,10
baseline,medium,cedardb,query_98,463.0,10
baseline,medium,cedardb,query_99,125.5,10
baseline,medium,cedardb,query_union_U2,9707.0,10
baseline,medium,cedardb,query_union_U5,24272.0,10
baseline,medium,cedardb,query_union_U10,66796.0,10
baseline,medium,cedardb,query_union_U20,157430.0,10
baseline,medium,duckdb,query_1,518.5,10
baseline,medium,duckdb,query_2,1006.0,10
baseline,medium,duckdb,query_3,6442.0,10
baseline,medium,duckdb,query_4,667.0,10
baseline,medium,duckdb,query_5,567.0,10
baseline,medium,duckdb,query_6,1735.0,10
baseline,medium,duckdb,query_7,345.0,10
baseline,medium,duckdb,query_8,963.0,10
baseline,medium,duckdb,query_9,1006.0,10
baseline,medium,duckdb,query_10,3934.0,10
baseline,medium,duckdb,query_11,527.0,10
baseline,medium,duckdb,query_12,882.0,10
baseline,medium,duckdb,query_13,327.5,10
baseline,medium,duckdb,query_14,426.5,10
baseline,medium,duckdb,query_15,691.0,10
baseline,medium,duckdb,query_17,592.0,10
baseline,medium,duckdb,query_18,561.5,10
baseline,medium,duckdb,query_20,2559.5,10
baseline,medium,duckdb,query_21,1152.5,10
baseline,medium,duckdb,query_22,1013.5,10
baseline,medium,duckdb,query_23,1450.0,10
baseline,medium,duckdb,query_24,622.0,10
baseline,medium,duckdb,query_25,475.0,10
baseline,medium,duckdb,query_26,950.0,10
baseline,medium,duckdb,query_27,840.5,10
baseline,medium,duckdb,query_28,856.0,10
baseline,medium,duckdb,query_30,1401.5,10
baseline,medium,duckdb,query_31,648.5,10
baseline,medium,duckdb,query_32,810.5,10
baseline,medium,duckdb,query_33,723.5,10
baseline,medium,duckdb,query_35,9933.5,10
baseline,medium,duckdb,query_36,1322.5,10
baseline,medium,duckdb,query_37,566.0,10
baseline,medium,duckdb,query_39,2063.0,10
baseline,medium,duckdb,query_40,394.0,10
baseline,medium,duckdb,query_41,1187.0,10
baseline,medium,duckdb,query_42,2091.0,10
baseline,medium,duckdb,query_43,2375.0,10
baseline,medium,duckdb,query_44,482.5,10
baseline,medium,duckdb,query_45,1030.5,10
baseline,medium,duckdb,query_46,5498.5,10
baseline,medium,duckdb,query_47,1617.5,10
baseline,medium,duckdb,query_48,1656.5,10
baseline,medium,duckdb,query_49,869.0,10
baseline,medium,duckdb,query_50,881.5,10
baseline,medium,duckdb,query_51,1979.5,10
baseline,medium,duckdb,query_52,2265.5,10
baseline,medium,duckdb,query_53,1230.0,10
baseline,medium,duckdb,query_54,1175.5,10
baseline,medium,duckdb,query_55,3275.0,10
baseline,medium,duckdb,query_56,892.0,10
baseline,medium,duckdb,query_57,490.0,10
baseline,medium,duckdb,query_58,687.5,10
baseline,medium,duckdb,query_59,924.0,10
baseline,medium,duckdb,query_60,1231.0,10
baseline,medium,duckdb,query_61,825.5,10
baseline,medium,duckdb,query_62,277.0,10
baseline,medium,duckdb,query_63,1043.5,10
baseline,medium,duckdb,query_64,408.0,10
baseline,medium,duckdb,query_65,335.0,10
baseline,medium,duckdb,query_66,1232.5,10
baseline,medium,duckdb,query_67,684.0,10
baseline,medium,duckdb,query_68,2098.0,10
baseline,medium,duckdb,query_69,4867.0,10
baseline,medium,duckdb,query_70,1396.5,10
baseline,medium,duckdb,query_71,2413.0,10
baseline,medium,duckdb,query_73,796.5,10
baseline,medium,duckdb,query_74,1036.0,10
baseline,medium,duckdb,query_75,454.5,10
baseline,medium,duckdb,query_76,1558.5,10
baseline,medium,duckdb,query_77,1222.5,10
baseline,medium,duckdb,query_79,748.0,10
baseline,medium,duckdb,query_80,308.0,10
baseline,medium,duckdb,query_81,988.0,10
baseline,medium,duckdb,query_82,666.0,10
baseline,medium,duckdb,query_83,1049.5,10
baseline,medium,duckdb,query_84,892.5,10
baseline,medium,duckdb,query_85,537.0,10
baseline,medium,duckdb,query_86,590.0,10
baseline,medium,duckdb,query_87,1517.5,10
baseline,medium,duckdb,query_88,949.0,10
baseline,medium,duckdb,query_89,1077.0,10
baseline,medium,duckdb,query_91,1183.0,10
baseline,medium,duckdb,query_92,1074.0,10
baseline,medium,duckdb,query_93,3943.5,10
baseline,medium,duckdb,query_94,815.5,10
baseline,medium,duckdb,query_95,1074.0,10
baseline,medium,duckdb,query_97,1351.0,10
baseline,medium,duckdb,query_98,1460.5,10
baseline,medium,duckdb,query_99,1304.5,10
baseline,medium,duckdb,query_union_U2,974.5,10
baseline,medium,duckdb,query_union_U5,1842.0,10
baseline,medium,duckdb,query_union_U10,4772.5,10
baseline,medium,duckdb,query_union_U20,10619.0,10
baseline,medium,monetdb,query_1,88.0,10
baseline,medium,monetdb,query_2,996.0,10
baseline,medium,monetdb,query_3,80343.5,10
baseline,medium,monetdb,query_4,291.0,10
baseline,medium,monetdb,query_5,20583.5,10
baseline,medium,monetdb,query_6,85837.5,10
baseline,medium,monetdb,query_7,337.5,10
baseline,medium,monetdb,query_8,544.0,10
baseline,medium,monetdb,query_9,7434.0,10
baseline,medium,monetdb,query_10,127861.0,10
baseline,medium,monetdb,query_11,14.0,10
baseline,medium,monetdb,query_12,2211.5,10
baseline,medium,monetdb,query_13,101.0,10
baseline,medium,monetdb,query_14,1151.0,10
baseline,medium,monetdb,query_15,214.0,10
baseline,medium,monetdb,query_17,315.0,10
baseline,medium,monetdb,query_18,156.0,10
baseline,medium,monetdb,query_20,8927.0,10
baseline,medium,monetdb,query_21,16.0,10
baseline,medium,monetdb,query_22,427.0,10
baseline,medium,monetdb,query_23,2572.5,10
baseline,medium,monetdb,query_24,1132.5,10
baseline,medium,monetdb,query_25,780.0,10
baseline,medium,monetdb,query_26,8967.0,10
baseline,medium,monetdb,query_27,364.5,10
baseline,medium,monetdb,query_28,363.5,10
baseline,medium,monetdb,query_30,4153.0,10
baseline,medium,monetdb,query_31,198.0,10
baseline,medium,monetdb,query_32,511.0,10
baseline,medium,monetdb,query_33,331.5,10
baseline,medium,monetdb,query_35,127799.5,10
baseline,medium,monetdb,query_36,540.0,10
baseline,medium,monetdb,query_37,1587.5,10
baseline,medium,monetdb,query_39,1495.5,10
baseline,medium,monetdb,query_40,173.0,10
baseline,medium,monetdb,query_41,18903.0,10
baseline,medium,monetdb,query_42,2710.0,10
baseline,medium,monetdb,query_43,260576.5,10
baseline,medium,monetdb,query_44,123.0,10
baseline,medium,monetdb,query_45,1977.0,10
baseline,medium,monetdb,query_46,59101.5,10
baseline,medium,monetdb,query_47,10553.5,10
baseline,medium,monetdb,query_48,41368.0,10
baseline,medium,monetdb,query_49,733.0,10
baseline,medium,monetdb,query_50,9472.0,10
baseline,medium,monetdb,query_51,23451.5,10
baseline,medium,monetdb,query_52,13421.0,10
baseline,medium,monetdb,query_53,10220.0,10
baseline,medium,monetdb,query_54,18599.5,10
baseline,medium,monetdb,query_55,27668.5,10
baseline,medium,monetdb,query_56,388.5,10
baseline,medium,monetdb,query_57,192.0,10
baseline,medium,monetdb,query_58,1712.0,10
baseline,medium,monetdb,query_59,539.5,10
baseline,medium,monetdb,query_60,7780.0,10
baseline,medium,monetdb,query_61,1425.5,10
baseline,medium,monetdb,query_62,50.0,10
baseline,medium,monetdb,query_63,882.0,10
baseline,medium,monetdb,query_64,262.5,10
baseline,medium,monetdb,query_65,477.0,10
baseline,medium,monetdb,query_66,424.5,10
baseline,medium,monetdb,query_67,420.5,10
baseline,medium,monetdb,query_68,55210.0,10
baseline,medium,monetdb,query_69,101257.0,10
baseline,medium,monetdb,query_70,1271.5,10
baseline,medium,monetdb,query_71,19728.5,10
baseline,medium,monetdb,query_73,387.5,10
baseline,medium,monetdb,query_74,545.0,10
baseline,medium,monetdb,query_75,394.0,10
baseline,medium,monetdb,query_76,17989.0,10
baseline,medium,monetdb,query_77,20501.0,10
baseline,medium,monetdb,query_79,285.0,10
baseline,medium,monetdb,query_80,166.5,10
baseline,medium,monetdb,query_81,758.5,10
baseline,medium,monetdb,query_82,226.5,10
baseline,medium,monetdb,query_83,152.0,10
baseline,medium,monetdb,query_84,15626.5,10
baseline,medium,monetdb,query_85,342.5,10
baseline,medium,monetdb,query_86,11175.5,10
baseline,medium,monetdb,query_87,23541.5,10
baseline,medium,monetdb,query_88,457.0,10
baseline,medium,monetdb,query_89,1208.0,10
baseline,medium,monetdb,query_91,518.5,10
baseline,medium,monetdb,query_92,339.5,10
baseline,medium,monetdb,query_93,36595.5,10
baseline,medium,monetdb,query_94,4266.0,10
baseline,medium,monetdb,query_95,236.5,10
baseline,medium,monetdb,query_97,437.5,10
baseline,medium,monetdb,query_98,17284.5,10
baseline,medium,monetdb,query_99,682.0,10
baseline,medium,monetdb,query_union_U2,10174.5,10
baseline,medium,monetdb,query_union_U5,26712.5,10
baseline,medium,monetdb,query_union_U10,70936.5,10
baseline,medium,monetdb,query_union_U20,150719.0,10
combined,medium,cedardb,query_1,80.0,10
combined,medium,cedardb,query_2,1031.0,10
combined,medium,cedardb,query_3,1421.0,10
combined,medium,cedardb,query_4,105.0,10
combined,medium,cedardb,query_5,228.5,10
combined,medium,cedardb,query_6,483.5,10
combined,medium,cedardb,query_7,215.0,10
combined,medium,cedardb,query_8,576.5,10
combined,medium,cedardb,query_9,544.0,10
combined,medium,cedardb,query_10,2176.5,10
combined,medium,cedardb,query_11,160.0,10
combined,medium,cedardb,query_12,136.5,10
combined,medium,cedardb,query_13,85.0,10
combined,medium,cedardb,query_14,126.5,10
combined,medium,cedardb,query_15,104.5,10
combined,medium,cedardb,query_17,81.0,10
combined,medium,cedardb,query_18,139.0,10
combined,medium,cedardb,query_20,900.0,10
combined,medium,cedardb,query_21,467.0,10
combined,medium,cedardb,query_22,383.5,10
combined,medium,cedardb,query_23,210.0,10
combined,medium,cedardb,query_24,149.5,10
combined,medium,cedardb,query_25,82.0,10
combined,medium,cedardb,query_26,205.0,10
combined,medium,cedardb,query_27,240.0,10
combined,medium,cedardb,query_28,177.5,10
combined,medium,cedardb,query_30,292.5,10
combined,medium,cedardb,query_31,164.5,10
combined,medium,cedardb,query_32,470.0,10
combined,medium,cedardb,query_33,137.5,10
combined,medium,cedardb,query_35,1509.0,10
combined,medium,cedardb,query_36,353.0,10
combined,medium,cedardb,query_37,198.5,10
combined,medium,cedardb,query_39,92.5,10
combined,medium,cedardb,query_40,60.5,10
combined,medium,cedardb,query_41,274.5,10
combined,medium,cedardb,query_42,1349.0,10
combined,medium,cedardb,query_43,55.0,10
combined,medium,cedardb,query_44,150.5,10
combined,medium,cedardb,query_45,471.5,10
combined,medium,cedardb,query_46,71578.5,10
combined,medium,cedardb,query_47,2737.5,10
combined,medium,cedardb,query_48,1076.5,10
combined,medium,cedardb,query_49,256.5,10
combined,medium,cedardb,query_50,253.0,10
combined,medium,cedardb,query_51,624.0,10
combined,medium,cedardb,query_52,391.5,10
combined,medium,cedardb,query_53,279.0,10
combined,medium,cedardb,query_54,2465.0,10
combined,medium,cedardb,query_55,647.0,10
combined,medium,cedardb,query_56,318.0,10
combined,medium,cedardb,query_57,99.5,10
combined,medium,cedardb,query_58,245.0,10
combined,medium,cedardb,query_59,364.0,10
combined,medium,cedardb,query_60,157.0,10
combined,medium,cedardb,query_61,266.0,10
combined,medium,cedardb,query_62,70.0,10
combined,medium,cedardb,query_63,146.5,10
combined,medium,cedardb,query_64,94.5,10
combined,medium,cedardb,query_65,120.5,10
combined,medium,cedardb,query_66,179.0,10
combined,medium,cedardb,query_67,214.0,10
combined,medium,cedardb,query_68,658.5,10
combined,medium,cedardb,query_69,4567.0,10
combined,medium,cedardb,query_70,367.0,10
combined,medium,cedardb,query_71,1269.0,10
combined,medium,cedardb,query_73,201.0,10
combined,medium,cedardb,query_74,121.5,10
combined,medium,cedardb,query_75,111.0,10
combined,medium,cedardb,query_76,799.5,10
combined,medium,cedardb,query_77,2512.5,10
combined,medium,cedardb,query_79,94.0,10
combined,medium,cedardb,query_80,138.5,10
combined,medium,cedardb,query_81,274.5,10
combined,medium,cedardb,query_82,204.5,10
combined,medium,cedardb,query_83,390.5,10
combined,medium,cedardb,query_84,226.5,10
combined,medium,cedardb,query_85,363.5,10
combined,medium,cedardb,query_86,185.0,10
combined,medium,cedardb,query_87,190.0,10
combined,medium,cedardb,query_88,289.0,10
combined,medium,cedardb,query_89,347.5,10
combined,medium,cedardb,query_91,103.5,10
combined,medium,cedardb,query_92,92.0,10
combined,medium,cedardb,query_93,1089.5,10
combined,medium,cedardb,query_94,382.0,10
combined,medium,cedardb,query_95,129.5,10
combined,medium,cedardb,query_97,448.0,10
combined,medium,cedardb,query_98,466.0,10
combined,medium,cedardb,query_99,132.5,10
combined,medium,cedardb,query_union_U2,9837.5,10
combined,medium,cedardb,query_union_U5,24582.5,10
combined,medium,cedardb,query_union_U10,67839.0,10
combined,medium,cedardb,query_union_U20,159842.0,10
combined,medium,duckdb,query_1,567.0,10
combined,medium,duckdb,query_2,1063.5,10
combined,medium,duckdb,query_3,6091.0,10
combined,medium,duckdb,query_4,705.5,10
combined,medium,duckdb,query_5,565.0,10
combined,medium,duckdb,query_6,1774.0,10
combined,medium,duckdb,query_7,349.0,10
combined,medium,duckdb,query_8,1128.5,10
combined,medium,duckdb,query_9,1142.0,10
combined,medium,duckdb,query_10,3944.0,10
combined,medium,duckdb,query_11,565.5,10
combined,medium,duckdb,query_12,762.0,10
combined,medium,duckdb,query_13,327.0,10
combined,medium,duckdb,query_14,404.5,10
combined,medium,duckdb,query_15,733.5,10
combined,medium,duckdb,query_17,560.5,10
combined,medium,duckdb,query_18,629.0,10
combined,medium,duckdb,query_20,2763.0,10
combined,medium,duckdb,query_21,1249.5,10
combined,medium,duckdb,query_22,993.0,10
combined,medium,duckdb,query_23,1519.5,10
combined,medium,duckdb,query_24,532.0,10
combined,medium,duckdb,query_25,432.5,10
combined,medium,duckdb,query_26,1008.0,10
combined,medium,duckdb,query_27,907.5,10
combined,medium,duckdb,query_28,943.0,10
combined,medium,duckdb,query_30,1531.0,10
combined,medium,duckdb,query_31,571.5,10
combined,medium,duckdb,query_32,784.5,10
combined,medium,duckdb,query_33,637.5,10
combined,medium,duckdb,query_35,3797.0,10
combined,medium,duckdb,query_36,1162.0,10
combined,medium,duckdb,query_37,700.5,10
combined,medium,duckdb,query_39,1922.0,10
combined,medium,duckdb,query_40,355.0,10
combined,medium,duckdb,query_41,1346.0,10
combined,medium,duckdb,query_42,2253.5,10
combined,medium,duckdb,query_43,2290.0,10
combined,medium,duckdb,query_44,493.5,10
combined,medium,duckdb,query_45,952.5,10
combined,medium,duckdb,query_46,5618.0,10
combined,medium,duckdb,query_47,1650.0,10
combined,medium,duckdb,query_48,1776.0,10
combined,medium,duckdb,query_49,943.5,10
combined,medium,duckdb,query_50,934.0,10
combined,medium,duckdb,query_51,2096.0,10
combined,medium,duckdb,query_52,2115.0,10
combined,medium,duckdb,query_53,1339.5,10
combined,medium,duckdb,query_54,1129.0,10
combined,medium,duckdb,query_55,1106.5,10
combined,medium,duckdb,query_56,956.5,10
combined,medium,duckdb,query_57,459.0,10
combined,medium,duckdb,query_58,722.5,10
combined,medium,duckdb,query_59,891.5,10
combined,medium,duckdb,query_60,1258.5,10
combined,medium,duckdb,query_61,842.0,10
combined,medium,duckdb,query_62,267.5,10
combined,medium,duckdb,query_63,1086.0,10
combined,medium,duckdb,query_64,418.0,10
combined,medium,duckdb,query_65,314.5,10
combined,medium,duckdb,query_66,1221.0,10
combined,medium,duckdb,query_67,699.0,10
combined,medium,duckdb,query_68,2075.0,10
combined,medium,duckdb,query_69,4888.5,10
combined,medium,duckdb,query_70,1029.5,10
combined,medium,duckdb,query_71,1956.5,10
combined,medium,duckdb,query_73,870.0,10
combined,medium,duckdb,query_74,1073.5,10
combined,medium,duckdb,query_75,506.5,10
combined,medium,duckdb,query_76,1729.5,10
combined,medium,duckdb,query_77,1127.0,10
combined,medium,duckdb,query_79,893.0,10
combined,medium,duckdb,query_80,317.0,10
combined,medium,duckdb,query_81,1065.0,10
combined,medium,duckdb,query_82,724.5,10
combined,medium,duckdb,query_83,1046.5,10
combined,medium,duckdb,query_84,885.5,10
combined,medium,duckdb,query_85,499.5,10
combined,medium,duckdb,query_86,550.0,10
combined,medium,duckdb,query_87,1233.5,10
combined,medium,duckdb,query_88,977.0,10
combined,medium,duckdb,query_89,1014.5,10
combined,medium,duckdb,query_91,1194.0,10
combined,medium,duckdb,query_92,1223.5,10
combined,medium,duckdb,query_93,3678.0,10
combined,medium,duckdb,query_94,843.5,10
combined,medium,duckdb,query_95,1066.5,10
combined,medium,duckdb,query_97,1477.5,10
combined,medium,duckdb,query_98,1288.5,10
combined,medium,duckdb,query_99,1294.5,10
combined,medium,duckdb,query_union_U2,1037.0,10
combined,medium,duckdb,query_union_U5,1901.5,10
combined,medium,duckdb,query_union_U10,4920.0,10
combined,medium,duckdb,query_union_U20,10681.5,10
combined,medium,monetdb,query_1,91.5,10
combined,medium,monetdb,query_2,758.0,10
combined,medium,monetdb,query_3,66007.0,10
combined,medium,monetdb,query_4,281.5,10
combined,medium,monetdb,query_5,20682.0,10
combined,medium,monetdb,query_6,73519.5,10
combined,medium,monetdb,query_7,339.0,10
combined,medium,monetdb,query_8,509.5,10
combined,medium,monetdb,query_9,7077.5,10
combined,medium,monetdb,query_10,121896.0,10
combined,medium,monetdb,query_11,15.0,10
combined,medium,monetdb,query_12,2046.0,10
combined,medium,monetdb,query_13,95.5,10
combined,medium,monetdb,query_14,1007.0,10
combined,medium,monetdb,query_15,203.0,10
combined,medium,monetdb,query_17,281.5,10
combined,medium,monetdb,query_18,143.5,10
combined,medium,monetdb,query_20,9206.5,10
combined,medium,monetdb,query_21,15.5,10
combined,medium,monetdb,query_22,483.0,10
combined,medium,monetdb,query_23,2151.5,10
combined,medium,monetdb,query_24,711.0,10
combined,medium,monetdb,query_25,983.5,10
combined,medium,monetdb,query_26,8249.0,10
combined,medium,monetdb,query_27,377.5,10
combined,medium,monetdb,query_28,326.5,10
combined,medium,monetdb,query_30,4063.5,10
combined,medium,monetdb,query_31,199.5,10
combined,medium,monetdb,query_32,314.5,10
combined,medium,monetdb,query_33,332.0,10
combined,medium,monetdb,query_35,117003.0,10
combined,medium,monetdb,query_36,534.0,10
combined,medium,monetdb,query_37,1016.5,10
combined,medium,monetdb,query_39,1510.0,10
combined,medium,monetdb,query_40,72.5,10
combined,medium,monetdb,query_41,17980.0,10
combined,medium,monetdb,query_42,2613.0,10
combined,medium,monetdb,query_43,193883.0,10
combined,medium,monetdb,query_44,121.5,10
combined,medium,monetdb,query_45,1202.5,10
combined,medium,monetdb,query_46,138668.0,10
combined,medium,monetdb,query_47,10919.0,10
combined,medium,monetdb,query_48,21704.5,10
combined,medium,monetdb,query_49,751.5,10
combined,medium,monetdb,query_50,9511.0,10
combined,medium,monetdb,query_51,17712.0,10
combined,medium,monetdb,query_52,13733.0,10
combined,medium,monetdb,query_53,10428.5,10
combined,medium,monetdb,query_54,14513.5,10
combined,medium,monetdb,query_55,15848.5,10
combined,medium,monetdb,query_56,410.5,10
combined,medium,monetdb,query_57,197.5,10
combined,medium,monetdb,query_58,2012.0,10
combined,medium,monetdb,query_59,457.0,10
combined,medium,monetdb,query_60,4976.5,10
combined,medium,monetdb,query_61,1457.5,10
combined,medium,monetdb,query_62,28.0,10
combined,medium,monetdb,query_63,797.0,10
combined,medium,monetdb,query_64,88.5,10
combined,medium,monetdb,query_65,140.5,10
combined,medium,monetdb,query_66,431.5,10
combined,medium,monetdb,query_67,344.5,10
combined,medium,monetdb,query_68,43263.5,10
combined,medium,monetdb,query_69,111331.0,10
combined,medium,monetdb,query_70,763.5,10
combined,medium,monetdb,query_71,19794.0,10
combined,medium,monetdb,query_73,388.0,10
combined,medium,monetdb,query_74,663.0,10
combined,medium,monetdb,query_75,361.5,10
combined,medium,monetdb,query_76,16629.5,10
combined,medium,monetdb,query_77,15444.5,10
combined,medium,monetdb,query_79,265.0,10
combined,medium,monetdb,query_80,186.0,10
combined,medium,monetdb,query_81,897.5,10
combined,medium,monetdb,query_82,250.5,10
combined,medium,monetdb,query_83,144.5,10
combined,medium,monetdb,query_84,15708.0,10
combined,medium,monetdb,query_85,269.0,10
combined,medium,monetdb,query_86,11164.0,10
combined,medium,monetdb,query_87,15047.5,10
combined,medium,monetdb,query_88,420.5,10
combined,medium,monetdb,query_89,500.5,10
combined,medium,monetdb,query_91,590.0,10
combined,medium,monetdb,query_92,336.0,10
combined,medium,monetdb,query_93,31914.5,10
combined,medium,monetdb,query_94,4199.0,10
combined,medium,monetdb,query_95,202.0,10
combined,medium,monetdb,query_97,451.0,10
combined,medium,monetdb,query_98,17047.0,10
combined,medium,monetdb,query_99,540.0,10
combined,medium,monetdb,query_union_U2,10378.5,10
combined,medium,monetdb,query_union_U5,26868.5,10
combined,medium,monetdb,query_union_U10,72735.5,10
combined,medium,monetdb,query_union_U20,151348.0,10
full,medium,cedardb,query_1,62.5,10
full,medium,cedardb,query_2,876.0,10
full,medium,cedardb,query_3,1441.5,10
full,medium,cedardb,query_4,169.0,10
full,medium,cedardb,query_5,227.0,10
full,medium,cedardb,query_6,482.0,10
full,medium,cedardb,query_7,219.0,10
full,medium,cedardb,query_8,420.0,10
full,medium,cedardb,query_9,13429.0,10
full,medium,cedardb,query_10,1976.0,10
full,medium,cedardb,query_11,163.5,10
full,medium,cedardb,query_12,94.0,10
full,medium,cedardb,query_13,66.5,10
full,medium,cedardb,query_14,126.0,10
full,medium,cedardb,query_15,105.0,10
full,medium,cedardb,query_17,71.5,10
full,medium,cedardb,query_18,437.5,10
full,medium,cedardb,query_20,813.0,10
full,medium,cedardb,query_21,386.0,10
full,medium,cedardb,query_22,374.0,10
full,medium,cedardb,query_23,275.0,10
full,medium,cedardb,query_24,198.0,10
full,medium,cedardb,query_25,82.5,10
full,medium,cedardb,query_26,168.5,10
full,medium,cedardb,query_27,237.5,10
full,medium,cedardb,query_28,160.5,10
full,medium,cedardb,query_30,280.5,10
full,medium,cedardb,query_31,168.5,10
full,medium,cedardb,query_32,470.5,10
full,medium,cedardb,query_33,192.5,10
full,medium,cedardb,query_35,1401.5,10
full,medium,cedardb,query_36,361.5,10
full,medium,cedardb,query_37,495.5,10
full,medium,cedardb,query_39,92.0,10
full,medium,cedardb,query_40,59.5,10
full,medium,cedardb,query_41,12632.0,10
full,medium,cedardb,query_42,1343.0,10
full,medium,cedardb,query_43,54.0,10
full,medium,cedardb,query_44,157.0,10
full,medium,cedardb,query_45,470.0,10
full,medium,cedardb,query_46,71479.5,10
full,medium,cedardb,query_47,828.5,10
full,medium,cedardb,query_48,1096.0,10
full,medium,cedardb,query_49,272.0,10
full,medium,cedardb,query_50,361.0,10
full,medium,cedardb,query_51,10585.0,10
full,medium,cedardb,query_52,105.5,10
full,medium,cedardb,query_53,9971.5,10
full,medium,cedardb,query_54,3516.5,10
full,medium,cedardb,query_55,649.5,10
full,medium,cedardb,query_56,314.0,10
full,medium,cedardb,query_57,92.5,10
full,medium,cedardb,query_58,211.5,10
full,medium,cedardb,query_59,367.5,10
full,medium,cedardb,query_60,121.5,10
full,medium,cedardb,query_61,270.0,10
full,medium,cedardb,query_62,78.5,10
full,medium,cedardb,query_63,154.5,10
full,medium,cedardb,query_64,95.0,10
full,medium,cedardb,query_65,119.0,10
full,medium,cedardb,query_66,186.0,10
full,medium,cedardb,query_67,216.5,10
full,medium,cedardb,query_68,636.5,10
full,medium,cedardb,query_69,4571.5,10
full,medium,cedardb,query_70,366.5,10
full,medium,cedardb,query_71,1214.0,10
full,medium,cedardb,query_73,78.0,10
full,medium,cedardb,query_74,120.0,10
full,medium,cedardb,query_75,245.0,10
full,medium,cedardb,query_76,1429.5,10
full,medium,cedardb,query_77,4883.5,10
full,medium,cedardb,query_79,75.0,10
full,medium,cedardb,query_80,83.0,10
full,medium,cedardb,query_81,256.0,10
full,medium,cedardb,query_82,195.0,10
full,medium,cedardb,query_83,384.0,10
